Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"March 01, 2022 1:33 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,OPP-E_210730,,100
2,OPP-W_210730,,68
3,LM-ARB_210802,,100
4,UM-ARB_210802,,100
5,ALC_210802,,100
6,OPP-E_210803,,90
7,OPP-W_210803,,95
8,LM-ARB_210730,,100
9,UM-ARB_210730,,100
10,Sample 10-1,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10
719.5,0.0118,0.0093,0.0049,0.0056,0.0107,0.0129,0.0120,0.0254,0.0100,0.0016
720.0,0.0118,0.0092,0.0049,0.0056,0.0107,0.0127,0.0121,0.0252,0.0099,0.0017
720.5,0.0118,0.0092,0.0049,0.0056,0.0108,0.0126,0.0121,0.0252,0.0098,0.0017
721.0,0.0117,0.0091,0.0048,0.0055,0.0108,0.0123,0.0121,0.0251,0.0097,0.0016
721.5,0.0117,0.0090,0.0048,0.0054,0.0109,0.0121,0.0122,0.0248,0.0097,0.0016
722.0,0.0117,0.0090,0.0048,0.0054,0.0109,0.0118,0.0122,0.0247,0.0096,0.0016
722.5,0.0116,0.0091,0.0048,0.0054,0.0108,0.0116,0.0123,0.0247,0.0097,0.0017
723.0,0.0115,0.0090,0.0047,0.0053,0.0108,0.0115,0.0125,0.0244,0.0097,0.0017
723.5,0.0115,0.0091,0.0048,0.0053,0.0108,0.0115,0.0127,0.0242,0.0098,0.0017
724.0,0.0114,0.0091,0.0047,0.0053,0.0108,0.0113,0.0128,0.0240,0.0097,0.0016
724.5,0.0113,0.0091,0.0047,0.0052,0.0107,0.0113,0.0130,0.0238,0.0097,0.0017
725.0,0.0114,0.0091,0.0047,0.0053,0.0108,0.0113,0.0132,0.0237,0.0098,0.0017
725.5,0.0113,0.0090,0.0047,0.0053,0.0109,0.0112,0.0133,0.0236,0.0099,0.0017
726.0,0.0113,0.0090,0.0046,0.0054,0.0110,0.0111,0.0134,0.0235,0.0099,0.0017
726.5,0.0113,0.0090,0.0046,0.0053,0.0110,0.0111,0.0135,0.0236,0.0100,0.0017
727.0,0.0113,0.0091,0.0046,0.0054,0.0111,0.0111,0.0136,0.0235,0.0100,0.0017
727.5,0.0114,0.0091,0.0046,0.0054,0.0111,0.0112,0.0137,0.0236,0.0101,0.0017
728.0,0.0114,0.0089,0.0046,0.0053,0.0111,0.0111,0.0137,0.0235,0.0101,0.0017
728.5,0.0115,0.0089,0.0046,0.0055,0.0113,0.0111,0.0137,0.0236,0.0101,0.0017
729.0,0.0115,0.0086,0.0046,0.0054,0.0113,0.0111,0.0137,0.0233,0.0100,0.0016
729.5,0.0115,0.0086,0.0046,0.0054,0.0113,0.0110,0.0137,0.0232,0.0100,0.0017
730.0,0.0114,0.0084,0.0045,0.0054,0.0114,0.0110,0.0137,0.0231,0.0100,0.0017
730.5,0.0115,0.0084,0.0046,0.0054,0.0114,0.0110,0.0137,0.0230,0.0100,0.0017
731.0,0.0115,0.0084,0.0045,0.0053,0.0114,0.0109,0.0137,0.0229,0.0100,0.0017
731.5,0.0115,0.0083,0.0045,0.0053,0.0114,0.0109,0.0137,0.0227,0.0099,0.0017
732.0,0.0115,0.0084,0.0045,0.0053,0.0115,0.0109,0.0137,0.0226,0.0100,0.0017
732.5,0.0114,0.0081,0.0044,0.0052,0.0114,0.0108,0.0136,0.0223,0.0099,0.0017
733.0,0.0115,0.0081,0.0044,0.0052,0.0115,0.0107,0.0135,0.0223,0.0098,0.0017
733.5,0.0114,0.0078,0.0045,0.0052,0.0115,0.0107,0.0135,0.0225,0.0098,0.0017
734.0,0.0113,0.0077,0.0046,0.0051,0.0114,0.0106,0.0135,0.0225,0.0097,0.0017
734.5,0.0112,0.0076,0.0046,0.0050,0.0113,0.0106,0.0135,0.0224,0.0097,0.0016
735.0,0.0092,0.0080,0.0050,0.0050,0.0113,0.0109,0.0131,0.0248,0.0096,0.0017
735.5,0.0091,0.0080,0.0049,0.0049,0.0113,0.0109,0.0131,0.0251,0.0095,0.0017
736.0,0.0092,0.0080,0.0049,0.0050,0.0114,0.0108,0.0132,0.0253,0.0096,0.0017
736.5,0.0092,0.0079,0.0050,0.0049,0.0114,0.0106,0.0133,0.0253,0.0095,0.0017
737.0,0.0092,0.0079,0.0049,0.0049,0.0115,0.0107,0.0132,0.0252,0.0096,0.0017
737.5,0.0092,0.0079,0.0050,0.0049,0.0116,0.0107,0.0133,0.0252,0.0096,0.0017
738.0,0.0091,0.0077,0.0049,0.0048,0.0116,0.0106,0.0132,0.0252,0.0095,0.0017
738.5,0.0091,0.0076,0.0049,0.0049,0.0116,0.0105,0.0132,0.0254,0.0095,0.0017
739.0,0.0090,0.0075,0.0048,0.0048,0.0116,0.0104,0.0131,0.0253,0.0095,0.0017
739.5,0.0090,0.0075,0.0049,0.0049,0.0116,0.0105,0.0131,0.0253,0.0095,0.0017
740.0,0.0090,0.0075,0.0048,0.0049,0.0116,0.0105,0.0131,0.0252,0.0094,0.0018
740.5,0.0089,0.0075,0.0048,0.0049,0.0115,0.0105,0.0132,0.0253,0.0093,0.0017
741.0,0.0089,0.0075,0.0047,0.0050,0.0115,0.0105,0.0131,0.0255,0.0093,0.0017
741.5,0.0089,0.0075,0.0046,0.0049,0.0114,0.0105,0.0131,0.0255,0.0093,0.0017
742.0,0.0089,0.0075,0.0047,0.0049,0.0115,0.0104,0.0132,0.0256,0.0094,0.0017
742.5,0.0089,0.0075,0.0046,0.0050,0.0115,0.0105,0.0131,0.0256,0.0094,0.0017
743.0,0.0088,0.0074,0.0046,0.0049,0.0115,0.0104,0.0132,0.0256,0.0094,0.0017
743.5,0.0088,0.0074,0.0044,0.0049,0.0114,0.0104,0.0132,0.0256,0.0093,0.0017
744.0,0.0088,0.0074,0.0044,0.0049,0.0114,0.0104,0.0133,0.0257,0.0093,0.0017
744.5,0.0089,0.0075,0.0043,0.0050,0.0114,0.0104,0.0135,0.0257,0.0093,0.0017
745.0,0.0088,0.0074,0.0043,0.0049,0.0113,0.0104,0.0137,0.0256,0.0092,0.0017
745.5,0.0089,0.0074,0.0043,0.0049,0.0113,0.0104,0.0137,0.0255,0.0092,0.0017
746.0,0.0090,0.0074,0.0043,0.0050,0.0114,0.0104,0.0138,0.0255,0.0092,0.0017
746.5,0.0092,0.0075,0.0044,0.0049,0.0114,0.0103,0.0139,0.0254,0.0091,0.0017
747.0,0.0093,0.0074,0.0044,0.0049,0.0114,0.0103,0.0139,0.0254,0.0090,0.0017
747.5,0.0094,0.0075,0.0044,0.0049,0.0114,0.0103,0.0139,0.0254,0.0091,0.0017
748.0,0.0095,0.0075,0.0044,0.0048,0.0114,0.0102,0.0139,0.0253,0.0089,0.0017
748.5,0.0096,0.0075,0.0043,0.0048,0.0113,0.0101,0.0140,0.0254,0.0089,0.0017
749.0,0.0096,0.0074,0.0043,0.0048,0.0112,0.0102,0.0140,0.0253,0.0087,0.0017
749.5,0.0098,0.0075,0.0044,0.0048,0.0113,0.0102,0.0140,0.0254,0.0088,0.0018
750.0,0.0097,0.0074,0.0043,0.0047,0.0112,0.0102,0.0140,0.0253,0.0087,0.0017
750.5,0.0098,0.0074,0.0043,0.0048,0.0111,0.0103,0.0140,0.0252,0.0086,0.0017
751.0,0.0098,0.0074,0.0043,0.0048,0.0112,0.0104,0.0140,0.0252,0.0085,0.0017
751.5,0.0097,0.0074,0.0043,0.0047,0.0111,0.0103,0.0139,0.0252,0.0084,0.0017
752.0,0.0097,0.0074,0.0043,0.0047,0.0110,0.0103,0.0138,0.0252,0.0084,0.0017
752.5,0.0096,0.0074,0.0044,0.0047,0.0110,0.0105,0.0137,0.0253,0.0085,0.0017
753.0,0.0096,0.0074,0.0044,0.0047,0.0110,0.0105,0.0136,0.0252,0.0085,0.0017
753.5,0.0096,0.0075,0.0044,0.0047,0.0109,0.0106,0.0133,0.0252,0.0084,0.0017
754.0,0.0096,0.0076,0.0044,0.0047,0.0109,0.0106,0.0131,0.0252,0.0084,0.0017
754.5,0.0096,0.0075,0.0043,0.0047,0.0108,0.0106,0.0130,0.0253,0.0084,0.0017
755.0,0.0096,0.0076,0.0043,0.0047,0.0107,0.0106,0.0129,0.0253,0.0085,0.0017
755.5,0.0096,0.0075,0.0043,0.0047,0.0107,0.0106,0.0129,0.0254,0.0085,0.0017
756.0,0.0096,0.0075,0.0043,0.0047,0.0108,0.0105,0.0129,0.0254,0.0086,0.0017
756.5,0.0097,0.0075,0.0044,0.0047,0.0107,0.0104,0.0129,0.0254,0.0085,0.0017
757.0,0.0098,0.0075,0.0044,0.0047,0.0106,0.0104,0.0128,0.0255,0.0085,0.0017
757.5,0.0099,0.0073,0.0043,0.0047,0.0105,0.0102,0.0127,0.0255,0.0086,0.0017
758.0,0.0100,0.0073,0.0044,0.0047,0.0104,0.0102,0.0126,0.0255,0.0086,0.0017
758.5,0.0102,0.0073,0.0044,0.0048,0.0104,0.0102,0.0125,0.0256,0.0087,0.0017
759.0,0.0104,0.0072,0.0045,0.0048,0.0104,0.0101,0.0125,0.0257,0.0088,0.0017
759.5,0.0105,0.0071,0.0045,0.0048,0.0104,0.0100,0.0123,0.0258,0.0088,0.0017
760.0,0.0107,0.0070,0.0045,0.0049,0.0104,0.0100,0.0122,0.0258,0.0088,0.0017
760.5,0.0107,0.0069,0.0045,0.0048,0.0103,0.0099,0.0121,0.0257,0.0088,0.0017
761.0,0.0109,0.0070,0.0045,0.0049,0.0103,0.0099,0.0121,0.0256,0.0088,0.0017
761.5,0.0111,0.0069,0.0045,0.0048,0.0103,0.0097,0.0121,0.0255,0.0088,0.0017
762.0,0.0113,0.0069,0.0045,0.0048,0.0103,0.0096,0.0121,0.0254,0.0089,0.0017
762.5,0.0115,0.0069,0.0046,0.0049,0.0104,0.0096,0.0122,0.0253,0.0089,0.0017
763.0,0.0116,0.0069,0.0045,0.0049,0.0104,0.0096,0.0121,0.0252,0.0088,0.0017
763.5,0.0117,0.0068,0.0045,0.0049,0.0104,0.0095,0.0120,0.0251,0.0088,0.0017
764.0,0.0118,0.0068,0.0045,0.0048,0.0104,0.0095,0.0120,0.0251,0.0088,0.0017
764.5,0.0119,0.0068,0.0046,0.0049,0.0105,0.0095,0.0121,0.0252,0.0088,0.0017
765.0,0.0119,0.0068,0.0046,0.0049,0.0104,0.0093,0.0120,0.0251,0.0088,0.0017
765.5,0.0120,0.0068,0.0046,0.0049,0.0104,0.0093,0.0121,0.0251,0.0089,0.0017
766.0,0.0120,0.0068,0.0045,0.0049,0.0105,0.0092,0.0122,0.0250,0.0089,0.0017
766.5,0.0120,0.0068,0.0044,0.0049,0.0104,0.0091,0.0122,0.0249,0.0089,0.0017
767.0,0.0119,0.0068,0.0043,0.0050,0.0105,0.0091,0.0124,0.0249,0.0089,0.0017
767.5,0.0119,0.0068,0.0043,0.0050,0.0104,0.0090,0.0126,0.0248,0.0090,0.0017
768.0,0.0118,0.0068,0.0043,0.0050,0.0104,0.0090,0.0127,0.0247,0.0090,0.0017
768.5,0.0117,0.0068,0.0043,0.0050,0.0104,0.0090,0.0128,0.0247,0.0090,0.0017
769.0,0.0117,0.0069,0.0043,0.0050,0.0104,0.0091,0.0129,0.0247,0.0091,0.0018
769.5,0.0117,0.0069,0.0043,0.0050,0.0104,0.0091,0.0130,0.0247,0.0091,0.0018
770.0,0.0117,0.0069,0.0043,0.0050,0.0104,0.0091,0.0131,0.0247,0.0092,0.0017
770.5,0.0117,0.0069,0.0043,0.0051,0.0104,0.0091,0.0131,0.0248,0.0093,0.0018
771.0,0.0116,0.0069,0.0043,0.0050,0.0104,0.0091,0.0131,0.0248,0.0093,0.0017
771.5,0.0117,0.0069,0.0043,0.0051,0.0103,0.0092,0.0132,0.0248,0.0093,0.0018
772.0,0.0118,0.0069,0.0042,0.0050,0.0103,0.0091,0.0132,0.0248,0.0093,0.0017
772.5,0.0119,0.0069,0.0042,0.0050,0.0103,0.0091,0.0131,0.0248,0.0094,0.0017
773.0,0.0120,0.0069,0.0042,0.0051,0.0103,0.0090,0.0131,0.0247,0.0093,0.0017
773.5,0.0122,0.0069,0.0042,0.0051,0.0103,0.0090,0.0131,0.0247,0.0093,0.0017
774.0,0.0122,0.0069,0.0041,0.0050,0.0103,0.0090,0.0130,0.0246,0.0092,0.0017
774.5,0.0123,0.0069,0.0041,0.0050,0.0102,0.0090,0.0131,0.0246,0.0091,0.0017
775.0,0.0123,0.0069,0.0041,0.0050,0.0102,0.0090,0.0131,0.0246,0.0091,0.0017
