Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"March 01, 2022 1:53 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,DOBA7_210803,,100
2,O-S_210803,,200
3,O-N_210803,,100
4,ELV_210803,,100
5,KP_210803,,100
6,DCSW3_210804,,300
7,DOBA4_210804,,100
8,DOBA5_210804,,49
9,DCSW2_210804,,200
10,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10
719.5,0.0115,0.0100,0.0057,0.0089,0.0143,0.0162,0.0120,0.0075,0.0157,0.0001
720.0,0.0115,0.0099,0.0056,0.0088,0.0143,0.0162,0.0119,0.0075,0.0156,0.0001
720.5,0.0116,0.0099,0.0057,0.0087,0.0141,0.0163,0.0120,0.0075,0.0156,0.0001
721.0,0.0115,0.0097,0.0056,0.0085,0.0140,0.0161,0.0120,0.0074,0.0156,0.0001
721.5,0.0115,0.0096,0.0056,0.0084,0.0140,0.0161,0.0120,0.0074,0.0156,0.0001
722.0,0.0114,0.0096,0.0055,0.0083,0.0140,0.0162,0.0120,0.0073,0.0156,0.0001
722.5,0.0114,0.0095,0.0055,0.0083,0.0142,0.0162,0.0119,0.0074,0.0156,0.0001
723.0,0.0113,0.0095,0.0055,0.0083,0.0142,0.0163,0.0119,0.0074,0.0156,0.0001
723.5,0.0114,0.0094,0.0055,0.0082,0.0143,0.0162,0.0119,0.0073,0.0155,0.0001
724.0,0.0114,0.0093,0.0054,0.0082,0.0144,0.0160,0.0119,0.0073,0.0154,0.0001
724.5,0.0115,0.0093,0.0054,0.0082,0.0145,0.0160,0.0120,0.0073,0.0154,0.0001
725.0,0.0115,0.0091,0.0054,0.0082,0.0146,0.0160,0.0120,0.0073,0.0154,0.0001
725.5,0.0115,0.0090,0.0054,0.0082,0.0146,0.0160,0.0120,0.0073,0.0154,0.0001
726.0,0.0116,0.0089,0.0054,0.0082,0.0146,0.0160,0.0120,0.0073,0.0153,0.0001
726.5,0.0116,0.0089,0.0054,0.0081,0.0146,0.0160,0.0121,0.0073,0.0153,0.0001
727.0,0.0116,0.0087,0.0054,0.0080,0.0147,0.0159,0.0121,0.0073,0.0153,0.0001
727.5,0.0116,0.0087,0.0054,0.0080,0.0147,0.0159,0.0122,0.0073,0.0153,0.0001
728.0,0.0116,0.0085,0.0053,0.0080,0.0147,0.0159,0.0122,0.0073,0.0152,0.0001
728.5,0.0117,0.0084,0.0053,0.0080,0.0148,0.0160,0.0122,0.0073,0.0152,0.0001
729.0,0.0117,0.0083,0.0053,0.0080,0.0148,0.0160,0.0122,0.0073,0.0152,0.0001
729.5,0.0117,0.0082,0.0053,0.0080,0.0148,0.0160,0.0122,0.0073,0.0151,0.0001
730.0,0.0117,0.0081,0.0052,0.0080,0.0147,0.0159,0.0122,0.0072,0.0150,0.0001
730.5,0.0117,0.0080,0.0052,0.0079,0.0147,0.0158,0.0122,0.0072,0.0149,0.0001
731.0,0.0116,0.0080,0.0052,0.0079,0.0146,0.0157,0.0122,0.0072,0.0149,0.0001
731.5,0.0115,0.0078,0.0052,0.0079,0.0146,0.0156,0.0122,0.0072,0.0148,0.0001
732.0,0.0113,0.0078,0.0052,0.0078,0.0147,0.0157,0.0121,0.0071,0.0148,0.0001
732.5,0.0111,0.0076,0.0051,0.0077,0.0146,0.0156,0.0120,0.0070,0.0147,0.0001
733.0,0.0109,0.0076,0.0051,0.0077,0.0146,0.0156,0.0120,0.0069,0.0146,0.0001
733.5,0.0109,0.0074,0.0050,0.0076,0.0147,0.0156,0.0120,0.0069,0.0145,0.0001
734.0,0.0109,0.0074,0.0050,0.0077,0.0146,0.0156,0.0121,0.0069,0.0145,0.0001
734.5,0.0109,0.0073,0.0050,0.0076,0.0145,0.0155,0.0121,0.0068,0.0144,0.0001
735.0,0.0108,0.0092,0.0050,0.0085,0.0150,0.0188,0.0118,0.0068,0.0138,0.0001
735.5,0.0108,0.0092,0.0049,0.0084,0.0150,0.0188,0.0117,0.0068,0.0138,0.0001
736.0,0.0108,0.0091,0.0050,0.0084,0.0149,0.0188,0.0117,0.0068,0.0138,0.0001
736.5,0.0108,0.0089,0.0049,0.0083,0.0150,0.0188,0.0117,0.0067,0.0137,0.0001
737.0,0.0108,0.0089,0.0049,0.0083,0.0150,0.0188,0.0116,0.0067,0.0137,0.0001
737.5,0.0108,0.0088,0.0049,0.0083,0.0153,0.0187,0.0117,0.0068,0.0137,0.0001
738.0,0.0107,0.0087,0.0048,0.0083,0.0154,0.0185,0.0116,0.0067,0.0137,0.0001
738.5,0.0108,0.0087,0.0048,0.0083,0.0156,0.0182,0.0117,0.0068,0.0137,0.0001
739.0,0.0107,0.0086,0.0048,0.0082,0.0158,0.0178,0.0116,0.0067,0.0136,0.0001
739.5,0.0108,0.0085,0.0047,0.0082,0.0162,0.0172,0.0117,0.0068,0.0137,0.0002
740.0,0.0108,0.0084,0.0047,0.0081,0.0164,0.0166,0.0117,0.0068,0.0138,0.0001
740.5,0.0107,0.0083,0.0047,0.0080,0.0165,0.0159,0.0117,0.0068,0.0139,0.0002
741.0,0.0108,0.0083,0.0047,0.0079,0.0167,0.0154,0.0117,0.0067,0.0140,0.0002
741.5,0.0107,0.0082,0.0047,0.0078,0.0167,0.0149,0.0118,0.0067,0.0141,0.0002
742.0,0.0107,0.0081,0.0047,0.0078,0.0168,0.0146,0.0118,0.0068,0.0142,0.0002
742.5,0.0108,0.0081,0.0047,0.0078,0.0166,0.0142,0.0119,0.0067,0.0143,0.0001
743.0,0.0107,0.0079,0.0046,0.0077,0.0164,0.0139,0.0119,0.0067,0.0144,0.0001
743.5,0.0106,0.0078,0.0046,0.0078,0.0161,0.0137,0.0119,0.0067,0.0146,0.0001
744.0,0.0106,0.0078,0.0046,0.0079,0.0160,0.0135,0.0119,0.0067,0.0147,0.0002
744.5,0.0106,0.0078,0.0046,0.0081,0.0159,0.0134,0.0120,0.0067,0.0148,0.0001
745.0,0.0105,0.0079,0.0046,0.0081,0.0158,0.0132,0.0120,0.0067,0.0148,0.0001
745.5,0.0105,0.0079,0.0045,0.0082,0.0157,0.0131,0.0120,0.0067,0.0149,0.0001
746.0,0.0105,0.0078,0.0045,0.0083,0.0156,0.0131,0.0120,0.0067,0.0150,0.0002
746.5,0.0104,0.0077,0.0045,0.0083,0.0156,0.0131,0.0120,0.0067,0.0152,0.0001
747.0,0.0104,0.0077,0.0045,0.0083,0.0155,0.0130,0.0120,0.0067,0.0153,0.0001
747.5,0.0105,0.0077,0.0045,0.0084,0.0155,0.0129,0.0121,0.0067,0.0155,0.0002
748.0,0.0104,0.0076,0.0045,0.0084,0.0153,0.0127,0.0120,0.0067,0.0155,0.0001
748.5,0.0105,0.0076,0.0045,0.0084,0.0151,0.0128,0.0120,0.0067,0.0156,0.0001
749.0,0.0104,0.0076,0.0045,0.0084,0.0149,0.0128,0.0120,0.0067,0.0157,0.0001
749.5,0.0106,0.0077,0.0045,0.0083,0.0148,0.0127,0.0119,0.0067,0.0158,0.0002
750.0,0.0106,0.0076,0.0045,0.0082,0.0146,0.0126,0.0118,0.0066,0.0157,0.0001
750.5,0.0105,0.0076,0.0045,0.0080,0.0145,0.0125,0.0118,0.0066,0.0157,0.0002
751.0,0.0105,0.0076,0.0045,0.0079,0.0144,0.0125,0.0117,0.0066,0.0157,0.0002
751.5,0.0105,0.0075,0.0044,0.0078,0.0142,0.0125,0.0116,0.0066,0.0157,0.0001
752.0,0.0104,0.0075,0.0044,0.0077,0.0141,0.0125,0.0114,0.0065,0.0156,0.0001
752.5,0.0104,0.0075,0.0045,0.0077,0.0141,0.0126,0.0114,0.0066,0.0156,0.0002
753.0,0.0104,0.0074,0.0044,0.0076,0.0140,0.0125,0.0112,0.0066,0.0156,0.0001
753.5,0.0103,0.0074,0.0044,0.0075,0.0140,0.0125,0.0111,0.0065,0.0156,0.0001
754.0,0.0102,0.0074,0.0044,0.0075,0.0139,0.0124,0.0110,0.0066,0.0157,0.0001
754.5,0.0101,0.0073,0.0043,0.0075,0.0139,0.0122,0.0108,0.0065,0.0158,0.0001
755.0,0.0101,0.0072,0.0044,0.0075,0.0138,0.0119,0.0108,0.0065,0.0158,0.0001
755.5,0.0100,0.0072,0.0043,0.0075,0.0138,0.0117,0.0107,0.0065,0.0158,0.0001
756.0,0.0100,0.0072,0.0044,0.0075,0.0138,0.0116,0.0106,0.0065,0.0157,0.0001
756.5,0.0100,0.0071,0.0044,0.0076,0.0138,0.0113,0.0105,0.0065,0.0157,0.0001
757.0,0.0099,0.0072,0.0044,0.0076,0.0138,0.0112,0.0104,0.0065,0.0156,0.0002
757.5,0.0100,0.0071,0.0044,0.0075,0.0137,0.0112,0.0102,0.0066,0.0156,0.0001
758.0,0.0099,0.0071,0.0044,0.0076,0.0137,0.0110,0.0101,0.0066,0.0155,0.0001
758.5,0.0100,0.0072,0.0045,0.0076,0.0137,0.0109,0.0100,0.0066,0.0153,0.0001
759.0,0.0100,0.0073,0.0046,0.0076,0.0137,0.0107,0.0100,0.0067,0.0152,0.0002
759.5,0.0101,0.0072,0.0045,0.0076,0.0137,0.0107,0.0099,0.0067,0.0150,0.0002
760.0,0.0102,0.0073,0.0046,0.0077,0.0137,0.0107,0.0098,0.0068,0.0147,0.0002
760.5,0.0103,0.0073,0.0045,0.0076,0.0136,0.0107,0.0097,0.0067,0.0145,0.0001
761.0,0.0103,0.0074,0.0046,0.0076,0.0136,0.0107,0.0096,0.0068,0.0141,0.0002
761.5,0.0104,0.0074,0.0046,0.0076,0.0135,0.0107,0.0095,0.0068,0.0139,0.0001
762.0,0.0105,0.0075,0.0046,0.0076,0.0136,0.0108,0.0095,0.0069,0.0137,0.0001
762.5,0.0105,0.0076,0.0046,0.0076,0.0137,0.0109,0.0095,0.0069,0.0136,0.0002
763.0,0.0105,0.0078,0.0046,0.0075,0.0137,0.0109,0.0094,0.0070,0.0134,0.0001
763.5,0.0106,0.0079,0.0046,0.0075,0.0137,0.0110,0.0094,0.0071,0.0132,0.0001
764.0,0.0106,0.0079,0.0045,0.0074,0.0138,0.0110,0.0094,0.0071,0.0131,0.0001
764.5,0.0107,0.0080,0.0046,0.0074,0.0139,0.0110,0.0095,0.0072,0.0132,0.0001
765.0,0.0107,0.0079,0.0046,0.0074,0.0140,0.0110,0.0095,0.0072,0.0131,0.0001
765.5,0.0107,0.0079,0.0046,0.0074,0.0141,0.0110,0.0095,0.0073,0.0131,0.0001
766.0,0.0106,0.0080,0.0046,0.0074,0.0140,0.0111,0.0096,0.0072,0.0132,0.0001
766.5,0.0106,0.0079,0.0046,0.0073,0.0140,0.0113,0.0097,0.0072,0.0132,0.0001
767.0,0.0106,0.0078,0.0046,0.0073,0.0140,0.0114,0.0097,0.0073,0.0132,0.0001
767.5,0.0105,0.0077,0.0046,0.0072,0.0140,0.0116,0.0098,0.0072,0.0133,0.0001
768.0,0.0104,0.0075,0.0046,0.0072,0.0139,0.0117,0.0099,0.0073,0.0134,0.0001
768.5,0.0104,0.0072,0.0046,0.0072,0.0139,0.0120,0.0099,0.0072,0.0135,0.0001
769.0,0.0104,0.0069,0.0046,0.0072,0.0139,0.0123,0.0101,0.0072,0.0135,0.0001
769.5,0.0104,0.0066,0.0046,0.0072,0.0138,0.0124,0.0102,0.0071,0.0135,0.0001
770.0,0.0105,0.0066,0.0046,0.0071,0.0137,0.0125,0.0102,0.0071,0.0136,0.0002
770.5,0.0106,0.0065,0.0046,0.0072,0.0137,0.0126,0.0103,0.0070,0.0136,0.0002
771.0,0.0106,0.0065,0.0045,0.0071,0.0137,0.0126,0.0103,0.0070,0.0136,0.0001
771.5,0.0106,0.0065,0.0045,0.0072,0.0137,0.0125,0.0103,0.0070,0.0135,0.0002
772.0,0.0105,0.0065,0.0044,0.0072,0.0137,0.0123,0.0103,0.0069,0.0133,0.0001
772.5,0.0105,0.0066,0.0045,0.0072,0.0138,0.0120,0.0103,0.0070,0.0131,0.0002
773.0,0.0104,0.0067,0.0045,0.0072,0.0139,0.0121,0.0102,0.0069,0.0129,0.0002
773.5,0.0104,0.0068,0.0046,0.0073,0.0140,0.0123,0.0103,0.0070,0.0127,0.0002
774.0,0.0103,0.0069,0.0046,0.0073,0.0140,0.0127,0.0102,0.0070,0.0124,0.0001
774.5,0.0101,0.0071,0.0045,0.0074,0.0141,0.0131,0.0103,0.0069,0.0124,0.0001
775.0,0.0101,0.0071,0.0045,0.0074,0.0141,0.0131,0.0103,0.0069,0.0124,0.0001
