Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"March 01, 2022 12:44 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,ALC_210721,,100
2,HP_210721,,300
3,L60_210726,,100
4,HP_210726,,200
5,ELV_210726,,200
6,DOBA8_210726,,100
7,MDT_210726,,100
8,KP_210727,,100
9,DOBA8_210726,,100
10,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10
717.5,0.0046,0.0034,0.0118,0.0063,0.0151,0.0045,0.0146,0.0075,0.0064,-0.0014
718.0,0.0046,0.0034,0.0119,0.0064,0.0149,0.0045,0.0148,0.0076,0.0064,-0.0014
718.5,0.0047,0.0034,0.0119,0.0064,0.0146,0.0044,0.0148,0.0076,0.0063,-0.0014
719.0,0.0047,0.0034,0.0119,0.0065,0.0145,0.0045,0.0149,0.0075,0.0064,-0.0014
719.5,0.0047,0.0034,0.0120,0.0066,0.0143,0.0045,0.0150,0.0076,0.0063,-0.0014
720.0,0.0047,0.0034,0.0120,0.0067,0.0142,0.0045,0.0150,0.0076,0.0063,-0.0014
720.5,0.0047,0.0033,0.0121,0.0067,0.0141,0.0045,0.0151,0.0077,0.0063,-0.0014
721.0,0.0047,0.0033,0.0121,0.0068,0.0140,0.0045,0.0151,0.0078,0.0064,-0.0013
721.5,0.0047,0.0033,0.0121,0.0069,0.0139,0.0045,0.0150,0.0078,0.0063,-0.0014
722.0,0.0047,0.0033,0.0121,0.0070,0.0138,0.0046,0.0147,0.0078,0.0063,-0.0014
722.5,0.0048,0.0033,0.0121,0.0070,0.0138,0.0046,0.0145,0.0078,0.0063,-0.0014
723.0,0.0047,0.0034,0.0122,0.0070,0.0139,0.0046,0.0142,0.0078,0.0064,-0.0013
723.5,0.0047,0.0033,0.0122,0.0069,0.0138,0.0045,0.0141,0.0077,0.0062,-0.0014
724.0,0.0047,0.0033,0.0122,0.0068,0.0138,0.0046,0.0139,0.0078,0.0063,-0.0014
724.5,0.0047,0.0033,0.0122,0.0068,0.0138,0.0047,0.0139,0.0079,0.0063,-0.0014
725.0,0.0048,0.0033,0.0122,0.0067,0.0139,0.0046,0.0140,0.0079,0.0063,-0.0014
725.5,0.0048,0.0032,0.0122,0.0067,0.0140,0.0045,0.0140,0.0079,0.0062,-0.0014
726.0,0.0048,0.0032,0.0123,0.0066,0.0140,0.0045,0.0141,0.0079,0.0062,-0.0014
726.5,0.0048,0.0032,0.0122,0.0066,0.0142,0.0045,0.0141,0.0079,0.0061,-0.0014
727.0,0.0048,0.0032,0.0122,0.0066,0.0143,0.0045,0.0140,0.0079,0.0061,-0.0014
727.5,0.0048,0.0032,0.0123,0.0066,0.0144,0.0045,0.0139,0.0080,0.0061,-0.0014
728.0,0.0048,0.0032,0.0123,0.0066,0.0145,0.0045,0.0139,0.0080,0.0063,-0.0014
728.5,0.0049,0.0032,0.0122,0.0065,0.0145,0.0045,0.0137,0.0080,0.0063,-0.0014
729.0,0.0049,0.0032,0.0123,0.0065,0.0145,0.0046,0.0136,0.0080,0.0063,-0.0014
729.5,0.0049,0.0032,0.0123,0.0064,0.0145,0.0047,0.0136,0.0080,0.0064,-0.0014
730.0,0.0049,0.0032,0.0123,0.0063,0.0145,0.0047,0.0135,0.0080,0.0063,-0.0014
730.5,0.0049,0.0032,0.0122,0.0062,0.0145,0.0047,0.0134,0.0080,0.0063,-0.0014
731.0,0.0050,0.0032,0.0123,0.0062,0.0145,0.0047,0.0133,0.0080,0.0064,-0.0014
731.5,0.0049,0.0032,0.0122,0.0061,0.0145,0.0047,0.0131,0.0080,0.0064,-0.0014
732.0,0.0049,0.0032,0.0122,0.0060,0.0145,0.0048,0.0130,0.0080,0.0064,-0.0014
732.5,0.0049,0.0032,0.0121,0.0060,0.0146,0.0048,0.0128,0.0080,0.0064,-0.0014
733.0,0.0049,0.0032,0.0121,0.0060,0.0147,0.0049,0.0127,0.0080,0.0064,-0.0014
733.5,0.0049,0.0032,0.0120,0.0059,0.0148,0.0049,0.0124,0.0080,0.0064,-0.0014
734.0,0.0048,0.0031,0.0119,0.0058,0.0148,0.0049,0.0121,0.0080,0.0064,-0.0014
734.5,0.0047,0.0031,0.0118,0.0057,0.0149,0.0049,0.0120,0.0080,0.0063,-0.0014
735.0,0.0051,0.0033,0.0123,0.0056,0.0144,0.0055,0.0128,0.0083,0.0060,-0.0011
735.5,0.0051,0.0032,0.0123,0.0055,0.0143,0.0056,0.0127,0.0084,0.0059,-0.0011
736.0,0.0051,0.0032,0.0124,0.0055,0.0141,0.0057,0.0127,0.0085,0.0059,-0.0011
736.5,0.0050,0.0032,0.0124,0.0054,0.0139,0.0058,0.0127,0.0085,0.0059,-0.0011
737.0,0.0050,0.0032,0.0124,0.0054,0.0137,0.0059,0.0128,0.0086,0.0058,-0.0012
737.5,0.0050,0.0032,0.0125,0.0053,0.0134,0.0059,0.0128,0.0086,0.0059,-0.0012
738.0,0.0050,0.0032,0.0126,0.0054,0.0132,0.0059,0.0130,0.0087,0.0059,-0.0012
738.5,0.0050,0.0032,0.0125,0.0053,0.0130,0.0058,0.0131,0.0087,0.0058,-0.0012
739.0,0.0050,0.0031,0.0126,0.0054,0.0127,0.0059,0.0132,0.0088,0.0058,-0.0012
739.5,0.0050,0.0031,0.0127,0.0054,0.0125,0.0059,0.0134,0.0088,0.0059,-0.0012
740.0,0.0050,0.0032,0.0128,0.0054,0.0123,0.0059,0.0135,0.0089,0.0059,-0.0012
740.5,0.0050,0.0031,0.0128,0.0054,0.0122,0.0058,0.0137,0.0088,0.0059,-0.0012
741.0,0.0050,0.0031,0.0129,0.0054,0.0121,0.0058,0.0137,0.0090,0.0058,-0.0012
741.5,0.0050,0.0031,0.0129,0.0054,0.0120,0.0058,0.0138,0.0090,0.0058,-0.0012
742.0,0.0050,0.0031,0.0130,0.0053,0.0120,0.0057,0.0139,0.0090,0.0059,-0.0012
742.5,0.0050,0.0030,0.0131,0.0053,0.0120,0.0056,0.0139,0.0091,0.0059,-0.0012
743.0,0.0049,0.0030,0.0131,0.0052,0.0121,0.0055,0.0138,0.0091,0.0059,-0.0013
743.5,0.0050,0.0030,0.0131,0.0051,0.0122,0.0054,0.0137,0.0092,0.0058,-0.0013
744.0,0.0050,0.0030,0.0132,0.0051,0.0124,0.0054,0.0137,0.0092,0.0059,-0.0012
744.5,0.0050,0.0030,0.0131,0.0051,0.0125,0.0053,0.0135,0.0092,0.0058,-0.0013
745.0,0.0050,0.0030,0.0132,0.0050,0.0126,0.0052,0.0135,0.0093,0.0058,-0.0013
745.5,0.0050,0.0029,0.0131,0.0050,0.0126,0.0051,0.0134,0.0093,0.0058,-0.0013
746.0,0.0050,0.0030,0.0132,0.0050,0.0127,0.0051,0.0133,0.0094,0.0059,-0.0013
746.5,0.0050,0.0029,0.0131,0.0050,0.0129,0.0050,0.0131,0.0094,0.0059,-0.0013
747.0,0.0050,0.0029,0.0131,0.0050,0.0132,0.0050,0.0131,0.0094,0.0059,-0.0014
747.5,0.0051,0.0029,0.0131,0.0050,0.0133,0.0050,0.0132,0.0094,0.0059,-0.0014
748.0,0.0050,0.0029,0.0131,0.0050,0.0133,0.0049,0.0132,0.0095,0.0059,-0.0013
748.5,0.0051,0.0029,0.0131,0.0050,0.0135,0.0049,0.0131,0.0095,0.0060,-0.0013
749.0,0.0051,0.0029,0.0132,0.0051,0.0136,0.0049,0.0130,0.0095,0.0060,-0.0013
749.5,0.0051,0.0029,0.0131,0.0050,0.0138,0.0049,0.0130,0.0095,0.0060,-0.0014
750.0,0.0052,0.0029,0.0132,0.0050,0.0140,0.0050,0.0129,0.0095,0.0060,-0.0013
750.5,0.0051,0.0029,0.0132,0.0051,0.0141,0.0050,0.0127,0.0095,0.0061,-0.0013
751.0,0.0051,0.0029,0.0132,0.0050,0.0143,0.0050,0.0127,0.0094,0.0061,-0.0013
751.5,0.0051,0.0029,0.0132,0.0051,0.0144,0.0050,0.0125,0.0095,0.0062,-0.0013
752.0,0.0051,0.0029,0.0132,0.0051,0.0143,0.0049,0.0124,0.0095,0.0062,-0.0013
752.5,0.0051,0.0028,0.0132,0.0051,0.0142,0.0049,0.0123,0.0095,0.0063,-0.0014
753.0,0.0052,0.0029,0.0132,0.0051,0.0140,0.0049,0.0121,0.0094,0.0063,-0.0014
753.5,0.0052,0.0028,0.0132,0.0052,0.0139,0.0049,0.0119,0.0094,0.0064,-0.0013
754.0,0.0052,0.0029,0.0133,0.0052,0.0139,0.0048,0.0118,0.0094,0.0064,-0.0013
754.5,0.0052,0.0028,0.0133,0.0052,0.0138,0.0047,0.0118,0.0094,0.0064,-0.0013
755.0,0.0052,0.0028,0.0133,0.0052,0.0138,0.0047,0.0117,0.0094,0.0064,-0.0013
755.5,0.0051,0.0028,0.0134,0.0052,0.0136,0.0046,0.0116,0.0093,0.0065,-0.0013
756.0,0.0051,0.0028,0.0134,0.0051,0.0135,0.0046,0.0118,0.0093,0.0066,-0.0013
756.5,0.0050,0.0028,0.0133,0.0051,0.0136,0.0045,0.0121,0.0093,0.0066,-0.0013
757.0,0.0050,0.0028,0.0133,0.0050,0.0136,0.0044,0.0122,0.0093,0.0067,-0.0013
757.5,0.0049,0.0027,0.0133,0.0050,0.0136,0.0043,0.0125,0.0093,0.0066,-0.0014
758.0,0.0049,0.0028,0.0134,0.0050,0.0136,0.0041,0.0125,0.0093,0.0066,-0.0014
758.5,0.0050,0.0028,0.0134,0.0050,0.0135,0.0040,0.0126,0.0093,0.0066,-0.0013
759.0,0.0049,0.0028,0.0134,0.0050,0.0133,0.0039,0.0126,0.0094,0.0067,-0.0014
759.5,0.0050,0.0028,0.0135,0.0051,0.0132,0.0038,0.0126,0.0095,0.0067,-0.0013
760.0,0.0050,0.0028,0.0135,0.0051,0.0130,0.0037,0.0124,0.0095,0.0067,-0.0013
760.5,0.0049,0.0027,0.0135,0.0050,0.0126,0.0036,0.0122,0.0095,0.0066,-0.0014
761.0,0.0050,0.0028,0.0136,0.0051,0.0123,0.0035,0.0121,0.0096,0.0066,-0.0013
761.5,0.0050,0.0028,0.0136,0.0051,0.0122,0.0035,0.0120,0.0096,0.0066,-0.0013
762.0,0.0049,0.0027,0.0136,0.0050,0.0123,0.0035,0.0117,0.0095,0.0066,-0.0014
762.5,0.0050,0.0028,0.0137,0.0051,0.0123,0.0035,0.0116,0.0096,0.0067,-0.0013
763.0,0.0049,0.0029,0.0137,0.0050,0.0123,0.0035,0.0114,0.0097,0.0066,-0.0013
763.5,0.0049,0.0028,0.0137,0.0050,0.0122,0.0034,0.0113,0.0097,0.0066,-0.0014
764.0,0.0049,0.0028,0.0137,0.0049,0.0122,0.0033,0.0111,0.0097,0.0065,-0.0014
764.5,0.0050,0.0029,0.0137,0.0049,0.0123,0.0033,0.0111,0.0097,0.0065,-0.0013
765.0,0.0050,0.0029,0.0137,0.0049,0.0124,0.0033,0.0110,0.0097,0.0066,-0.0013
765.5,0.0050,0.0029,0.0136,0.0049,0.0125,0.0033,0.0108,0.0097,0.0066,-0.0014
766.0,0.0051,0.0029,0.0136,0.0050,0.0126,0.0034,0.0107,0.0097,0.0066,-0.0014
766.5,0.0050,0.0029,0.0136,0.0051,0.0125,0.0034,0.0107,0.0097,0.0066,-0.0014
767.0,0.0051,0.0029,0.0136,0.0050,0.0126,0.0034,0.0108,0.0098,0.0066,-0.0014
767.5,0.0052,0.0030,0.0135,0.0051,0.0126,0.0034,0.0108,0.0097,0.0066,-0.0014
768.0,0.0052,0.0030,0.0136,0.0051,0.0125,0.0034,0.0107,0.0097,0.0066,-0.0014
768.5,0.0053,0.0030,0.0136,0.0052,0.0125,0.0035,0.0106,0.0097,0.0065,-0.0015
769.0,0.0054,0.0030,0.0136,0.0052,0.0125,0.0034,0.0105,0.0098,0.0066,-0.0014
769.5,0.0055,0.0029,0.0137,0.0052,0.0125,0.0035,0.0103,0.0098,0.0066,-0.0014
770.0,0.0055,0.0029,0.0136,0.0052,0.0125,0.0035,0.0101,0.0098,0.0066,-0.0014
770.5,0.0056,0.0030,0.0135,0.0052,0.0124,0.0035,0.0099,0.0098,0.0066,-0.0014
771.0,0.0057,0.0030,0.0135,0.0052,0.0123,0.0035,0.0098,0.0098,0.0065,-0.0015
771.5,0.0057,0.0030,0.0134,0.0052,0.0123,0.0035,0.0097,0.0098,0.0065,-0.0015
772.0,0.0057,0.0030,0.0134,0.0052,0.0122,0.0036,0.0096,0.0097,0.0065,-0.0014
772.5,0.0057,0.0030,0.0133,0.0052,0.0123,0.0036,0.0095,0.0097,0.0065,-0.0015
773.0,0.0057,0.0030,0.0132,0.0052,0.0122,0.0036,0.0095,0.0096,0.0064,-0.0014
773.5,0.0057,0.0030,0.0132,0.0053,0.0121,0.0036,0.0095,0.0096,0.0064,-0.0015
774.0,0.0057,0.0030,0.0130,0.0052,0.0122,0.0036,0.0095,0.0095,0.0064,-0.0015
774.5,0.0057,0.0030,0.0129,0.0052,0.0122,0.0035,0.0094,0.0094,0.0063,-0.0015
775.0,0.0057,0.0030,0.0129,0.0052,0.0122,0.0035,0.0094,0.0094,0.0063,-0.0015
