Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"March 01, 2022 1:42 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,OPP-E_210730,,100
2,OPP-W_210730,,68
3,LM-ARB_210802,,100
4,UM-ARB_210802,,100
5,ALC_210802,,100
6,OPP-E_210803,,90
7,OPP-W_210803,,95
8,LM-ARB_210730,,100
9,UM-ARB_210730,,100
10,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10
719.5,0.0152,0.0075,0.0069,0.0082,0.0078,0.0117,0.0142,0.0301,0.0136,0.0019
720.0,0.0151,0.0075,0.0068,0.0083,0.0078,0.0116,0.0142,0.0300,0.0136,0.0019
720.5,0.0151,0.0075,0.0068,0.0083,0.0079,0.0115,0.0142,0.0300,0.0136,0.0019
721.0,0.0150,0.0074,0.0067,0.0083,0.0079,0.0114,0.0142,0.0298,0.0135,0.0019
721.5,0.0150,0.0074,0.0067,0.0083,0.0079,0.0114,0.0141,0.0297,0.0135,0.0019
722.0,0.0149,0.0074,0.0066,0.0083,0.0079,0.0114,0.0141,0.0295,0.0134,0.0019
722.5,0.0149,0.0074,0.0066,0.0083,0.0080,0.0116,0.0140,0.0294,0.0134,0.0019
723.0,0.0148,0.0074,0.0066,0.0083,0.0080,0.0118,0.0139,0.0293,0.0134,0.0019
723.5,0.0147,0.0074,0.0065,0.0082,0.0080,0.0119,0.0139,0.0291,0.0134,0.0019
724.0,0.0146,0.0074,0.0064,0.0082,0.0080,0.0119,0.0137,0.0290,0.0133,0.0019
724.5,0.0146,0.0074,0.0064,0.0082,0.0080,0.0119,0.0137,0.0289,0.0133,0.0019
725.0,0.0146,0.0074,0.0063,0.0082,0.0081,0.0118,0.0136,0.0288,0.0132,0.0019
725.5,0.0145,0.0075,0.0063,0.0082,0.0081,0.0117,0.0136,0.0287,0.0132,0.0018
726.0,0.0145,0.0074,0.0062,0.0082,0.0082,0.0117,0.0136,0.0286,0.0132,0.0019
726.5,0.0145,0.0075,0.0062,0.0082,0.0083,0.0116,0.0136,0.0285,0.0132,0.0018
727.0,0.0145,0.0075,0.0062,0.0082,0.0083,0.0115,0.0136,0.0283,0.0131,0.0018
727.5,0.0145,0.0075,0.0061,0.0083,0.0083,0.0115,0.0136,0.0282,0.0132,0.0018
728.0,0.0145,0.0075,0.0060,0.0082,0.0083,0.0114,0.0135,0.0280,0.0131,0.0018
728.5,0.0145,0.0075,0.0061,0.0083,0.0085,0.0113,0.0135,0.0280,0.0131,0.0018
729.0,0.0145,0.0075,0.0060,0.0083,0.0085,0.0112,0.0134,0.0278,0.0131,0.0018
729.5,0.0144,0.0075,0.0059,0.0083,0.0085,0.0112,0.0134,0.0277,0.0131,0.0018
730.0,0.0144,0.0075,0.0058,0.0082,0.0086,0.0110,0.0133,0.0275,0.0130,0.0018
730.5,0.0143,0.0074,0.0058,0.0082,0.0085,0.0109,0.0133,0.0274,0.0130,0.0019
731.0,0.0143,0.0074,0.0057,0.0082,0.0086,0.0109,0.0133,0.0273,0.0130,0.0019
731.5,0.0143,0.0073,0.0057,0.0081,0.0086,0.0107,0.0133,0.0271,0.0129,0.0018
732.0,0.0143,0.0073,0.0056,0.0082,0.0087,0.0106,0.0133,0.0271,0.0129,0.0019
732.5,0.0143,0.0072,0.0055,0.0081,0.0086,0.0104,0.0132,0.0269,0.0128,0.0018
733.0,0.0142,0.0072,0.0055,0.0080,0.0086,0.0103,0.0131,0.0268,0.0127,0.0018
733.5,0.0142,0.0072,0.0055,0.0080,0.0087,0.0101,0.0131,0.0267,0.0127,0.0018
734.0,0.0142,0.0071,0.0054,0.0079,0.0087,0.0099,0.0131,0.0266,0.0127,0.0018
734.5,0.0142,0.0071,0.0054,0.0078,0.0087,0.0099,0.0130,0.0266,0.0126,0.0018
735.0,0.0148,0.0071,0.0054,0.0075,0.0077,0.0098,0.0140,0.0251,0.0128,0.0019
735.5,0.0147,0.0071,0.0053,0.0074,0.0077,0.0097,0.0141,0.0250,0.0128,0.0019
736.0,0.0147,0.0071,0.0054,0.0075,0.0078,0.0098,0.0142,0.0249,0.0128,0.0019
736.5,0.0147,0.0071,0.0054,0.0074,0.0077,0.0097,0.0142,0.0249,0.0127,0.0019
737.0,0.0147,0.0071,0.0054,0.0074,0.0077,0.0097,0.0143,0.0248,0.0127,0.0019
737.5,0.0146,0.0071,0.0054,0.0074,0.0077,0.0097,0.0144,0.0247,0.0126,0.0019
738.0,0.0146,0.0070,0.0053,0.0074,0.0077,0.0095,0.0145,0.0247,0.0126,0.0018
738.5,0.0145,0.0070,0.0053,0.0074,0.0077,0.0095,0.0146,0.0247,0.0125,0.0019
739.0,0.0145,0.0070,0.0053,0.0073,0.0077,0.0095,0.0147,0.0246,0.0124,0.0018
739.5,0.0145,0.0071,0.0053,0.0074,0.0077,0.0095,0.0150,0.0246,0.0124,0.0019
740.0,0.0144,0.0071,0.0053,0.0074,0.0077,0.0095,0.0153,0.0245,0.0123,0.0019
740.5,0.0143,0.0070,0.0053,0.0074,0.0077,0.0094,0.0157,0.0244,0.0122,0.0019
741.0,0.0143,0.0071,0.0053,0.0074,0.0077,0.0094,0.0164,0.0244,0.0122,0.0019
741.5,0.0142,0.0071,0.0053,0.0073,0.0077,0.0094,0.0174,0.0243,0.0121,0.0018
742.0,0.0141,0.0071,0.0053,0.0074,0.0077,0.0094,0.0186,0.0244,0.0121,0.0019
742.5,0.0141,0.0071,0.0053,0.0074,0.0077,0.0094,0.0206,0.0244,0.0120,0.0019
743.0,0.0140,0.0071,0.0052,0.0073,0.0076,0.0093,0.0226,0.0243,0.0119,0.0018
743.5,0.0139,0.0071,0.0052,0.0073,0.0076,0.0092,0.0253,0.0242,0.0119,0.0018
744.0,0.0138,0.0072,0.0052,0.0073,0.0076,0.0092,0.0278,0.0242,0.0118,0.0018
744.5,0.0138,0.0072,0.0052,0.0073,0.0077,0.0093,0.0310,0.0243,0.0118,0.0019
745.0,0.0137,0.0072,0.0052,0.0073,0.0076,0.0092,0.0339,0.0242,0.0117,0.0018
745.5,0.0136,0.0072,0.0052,0.0073,0.0076,0.0092,0.0376,0.0241,0.0116,0.0018
746.0,0.0135,0.0072,0.0052,0.0073,0.0076,0.0092,0.0406,0.0241,0.0116,0.0018
746.5,0.0135,0.0072,0.0052,0.0073,0.0076,0.0091,0.0441,0.0241,0.0114,0.0018
747.0,0.0134,0.0071,0.0052,0.0072,0.0076,0.0091,0.0467,0.0241,0.0113,0.0018
747.5,0.0133,0.0072,0.0052,0.0073,0.0076,0.0091,0.0499,0.0242,0.0113,0.0018
748.0,0.0132,0.0071,0.0052,0.0072,0.0075,0.0091,0.0521,0.0241,0.0112,0.0018
748.5,0.0132,0.0071,0.0052,0.0072,0.0076,0.0092,0.0546,0.0241,0.0112,0.0018
749.0,0.0131,0.0070,0.0052,0.0072,0.0075,0.0092,0.0564,0.0241,0.0111,0.0018
749.5,0.0131,0.0071,0.0052,0.0072,0.0076,0.0093,0.0586,0.0241,0.0112,0.0018
750.0,0.0130,0.0070,0.0052,0.0071,0.0075,0.0092,0.0601,0.0240,0.0111,0.0018
750.5,0.0129,0.0070,0.0052,0.0072,0.0075,0.0092,0.0616,0.0240,0.0110,0.0018
751.0,0.0129,0.0070,0.0052,0.0072,0.0075,0.0093,0.0626,0.0240,0.0110,0.0018
751.5,0.0128,0.0070,0.0052,0.0071,0.0075,0.0092,0.0632,0.0241,0.0110,0.0018
752.0,0.0128,0.0069,0.0051,0.0071,0.0074,0.0092,0.0635,0.0241,0.0109,0.0018
752.5,0.0127,0.0069,0.0052,0.0071,0.0074,0.0093,0.0638,0.0243,0.0109,0.0018
753.0,0.0126,0.0069,0.0051,0.0071,0.0073,0.0093,0.0636,0.0243,0.0108,0.0018
753.5,0.0125,0.0069,0.0051,0.0071,0.0073,0.0093,0.0632,0.0245,0.0108,0.0018
754.0,0.0124,0.0068,0.0051,0.0071,0.0073,0.0093,0.0626,0.0246,0.0108,0.0018
754.5,0.0123,0.0068,0.0051,0.0070,0.0072,0.0093,0.0618,0.0246,0.0108,0.0018
755.0,0.0123,0.0068,0.0051,0.0071,0.0072,0.0093,0.0613,0.0247,0.0108,0.0018
755.5,0.0121,0.0067,0.0051,0.0070,0.0072,0.0092,0.0607,0.0248,0.0109,0.0018
756.0,0.0121,0.0068,0.0051,0.0071,0.0073,0.0092,0.0603,0.0250,0.0109,0.0018
756.5,0.0121,0.0067,0.0051,0.0070,0.0072,0.0091,0.0599,0.0251,0.0109,0.0018
757.0,0.0121,0.0067,0.0051,0.0071,0.0072,0.0090,0.0598,0.0252,0.0110,0.0018
757.5,0.0120,0.0067,0.0050,0.0071,0.0072,0.0089,0.0599,0.0253,0.0110,0.0018
758.0,0.0120,0.0067,0.0050,0.0071,0.0072,0.0089,0.0603,0.0254,0.0110,0.0018
758.5,0.0119,0.0067,0.0051,0.0071,0.0073,0.0089,0.0607,0.0256,0.0111,0.0018
759.0,0.0120,0.0067,0.0051,0.0071,0.0073,0.0089,0.0613,0.0257,0.0112,0.0018
759.5,0.0120,0.0066,0.0050,0.0071,0.0072,0.0089,0.0618,0.0258,0.0112,0.0018
760.0,0.0120,0.0066,0.0051,0.0071,0.0072,0.0089,0.0625,0.0259,0.0113,0.0019
760.5,0.0119,0.0066,0.0050,0.0071,0.0072,0.0088,0.0631,0.0260,0.0112,0.0018
761.0,0.0119,0.0066,0.0050,0.0071,0.0072,0.0088,0.0637,0.0262,0.0112,0.0019
761.5,0.0119,0.0066,0.0050,0.0070,0.0072,0.0087,0.0640,0.0263,0.0113,0.0018
762.0,0.0118,0.0066,0.0050,0.0070,0.0072,0.0086,0.0643,0.0263,0.0113,0.0018
762.5,0.0119,0.0066,0.0050,0.0070,0.0073,0.0087,0.0648,0.0264,0.0113,0.0018
763.0,0.0118,0.0066,0.0049,0.0070,0.0072,0.0086,0.0651,0.0265,0.0114,0.0018
763.5,0.0118,0.0066,0.0050,0.0070,0.0072,0.0086,0.0654,0.0265,0.0115,0.0018
764.0,0.0118,0.0066,0.0050,0.0070,0.0072,0.0086,0.0657,0.0265,0.0114,0.0018
764.5,0.0119,0.0067,0.0050,0.0070,0.0073,0.0086,0.0658,0.0266,0.0115,0.0018
765.0,0.0118,0.0066,0.0049,0.0070,0.0072,0.0085,0.0660,0.0266,0.0115,0.0018
765.5,0.0118,0.0066,0.0050,0.0070,0.0073,0.0085,0.0664,0.0266,0.0116,0.0018
766.0,0.0119,0.0066,0.0049,0.0070,0.0072,0.0085,0.0668,0.0266,0.0116,0.0018
766.5,0.0118,0.0066,0.0049,0.0070,0.0072,0.0084,0.0670,0.0265,0.0116,0.0018
767.0,0.0118,0.0066,0.0050,0.0070,0.0072,0.0084,0.0668,0.0265,0.0115,0.0018
767.5,0.0117,0.0066,0.0050,0.0071,0.0072,0.0084,0.0661,0.0265,0.0115,0.0018
768.0,0.0117,0.0066,0.0050,0.0071,0.0072,0.0084,0.0644,0.0264,0.0115,0.0018
768.5,0.0117,0.0066,0.0050,0.0071,0.0072,0.0083,0.0613,0.0264,0.0114,0.0018
769.0,0.0117,0.0067,0.0050,0.0071,0.0072,0.0084,0.0576,0.0264,0.0114,0.0019
769.5,0.0117,0.0066,0.0051,0.0071,0.0072,0.0084,0.0519,0.0263,0.0114,0.0018
770.0,0.0117,0.0067,0.0051,0.0071,0.0072,0.0084,0.0463,0.0263,0.0114,0.0018
770.5,0.0117,0.0067,0.0051,0.0071,0.0072,0.0084,0.0392,0.0263,0.0114,0.0019
771.0,0.0117,0.0066,0.0050,0.0071,0.0072,0.0084,0.0334,0.0262,0.0114,0.0018
771.5,0.0118,0.0066,0.0050,0.0071,0.0072,0.0084,0.0268,0.0262,0.0115,0.0018
772.0,0.0118,0.0066,0.0050,0.0071,0.0071,0.0084,0.0219,0.0261,0.0115,0.0018
772.5,0.0119,0.0066,0.0050,0.0072,0.0072,0.0084,0.0173,0.0261,0.0115,0.0018
773.0,0.0120,0.0066,0.0051,0.0072,0.0072,0.0084,0.0149,0.0260,0.0115,0.0018
773.5,0.0121,0.0067,0.0051,0.0072,0.0071,0.0084,0.0136,0.0259,0.0116,0.0018
774.0,0.0121,0.0066,0.0050,0.0072,0.0072,0.0084,0.0131,0.0258,0.0116,0.0018
774.5,0.0122,0.0066,0.0050,0.0072,0.0072,0.0084,0.0130,0.0256,0.0118,0.0018
775.0,0.0122,0.0066,0.0050,0.0072,0.0072,0.0084,0.0130,0.0256,0.0118,0.0018
