Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"March 01, 2022 12:33 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,DOBA4_210716,,100
2,DOBA5_210716,,200
3,CAP_210716,,200
4,DCSW1_210719,,400
5,DCSW3_210719,,400
6,DCSW2_210719,,300
7,MDT_210720,,200
8,DOBA8_210720,,100
9,ELV_210720,,200
10,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10
717.5,0.0079,0.0074,0.0075,0.0229,0.0063,0.0042,0.0064,0.0092,0.0103,-0.0017
718.0,0.0079,0.0074,0.0075,0.0230,0.0063,0.0042,0.0064,0.0091,0.0103,-0.0017
718.5,0.0079,0.0074,0.0075,0.0230,0.0063,0.0042,0.0064,0.0090,0.0103,-0.0017
719.0,0.0079,0.0073,0.0075,0.0230,0.0063,0.0041,0.0064,0.0088,0.0103,-0.0017
719.5,0.0079,0.0072,0.0075,0.0230,0.0062,0.0041,0.0064,0.0088,0.0103,-0.0017
720.0,0.0079,0.0072,0.0075,0.0231,0.0062,0.0041,0.0064,0.0087,0.0103,-0.0017
720.5,0.0079,0.0071,0.0075,0.0231,0.0062,0.0041,0.0064,0.0085,0.0104,-0.0017
721.0,0.0079,0.0071,0.0075,0.0232,0.0062,0.0041,0.0064,0.0084,0.0104,-0.0017
721.5,0.0079,0.0070,0.0074,0.0232,0.0062,0.0041,0.0064,0.0083,0.0104,-0.0017
722.0,0.0078,0.0070,0.0074,0.0232,0.0062,0.0040,0.0063,0.0082,0.0104,-0.0017
722.5,0.0079,0.0071,0.0074,0.0233,0.0062,0.0040,0.0063,0.0081,0.0104,-0.0017
723.0,0.0079,0.0072,0.0075,0.0234,0.0062,0.0040,0.0063,0.0080,0.0104,-0.0017
723.5,0.0078,0.0073,0.0074,0.0234,0.0062,0.0039,0.0062,0.0079,0.0104,-0.0017
724.0,0.0078,0.0072,0.0074,0.0235,0.0062,0.0039,0.0062,0.0078,0.0104,-0.0017
724.5,0.0079,0.0071,0.0075,0.0235,0.0062,0.0039,0.0062,0.0078,0.0104,-0.0017
725.0,0.0079,0.0069,0.0074,0.0235,0.0062,0.0039,0.0062,0.0077,0.0104,-0.0017
725.5,0.0079,0.0068,0.0075,0.0236,0.0062,0.0039,0.0062,0.0076,0.0104,-0.0017
726.0,0.0079,0.0070,0.0075,0.0236,0.0062,0.0039,0.0062,0.0076,0.0104,-0.0017
726.5,0.0079,0.0071,0.0075,0.0236,0.0062,0.0039,0.0061,0.0075,0.0104,-0.0017
727.0,0.0079,0.0070,0.0074,0.0236,0.0062,0.0038,0.0061,0.0074,0.0104,-0.0017
727.5,0.0079,0.0069,0.0074,0.0237,0.0061,0.0038,0.0061,0.0074,0.0105,-0.0017
728.0,0.0079,0.0069,0.0074,0.0236,0.0062,0.0038,0.0061,0.0074,0.0105,-0.0017
728.5,0.0079,0.0070,0.0074,0.0236,0.0061,0.0038,0.0061,0.0073,0.0105,-0.0017
729.0,0.0079,0.0072,0.0074,0.0236,0.0061,0.0038,0.0061,0.0073,0.0105,-0.0017
729.5,0.0080,0.0072,0.0074,0.0235,0.0061,0.0037,0.0060,0.0073,0.0105,-0.0017
730.0,0.0079,0.0073,0.0074,0.0234,0.0061,0.0037,0.0060,0.0072,0.0105,-0.0017
730.5,0.0079,0.0072,0.0073,0.0233,0.0060,0.0037,0.0060,0.0072,0.0105,-0.0018
731.0,0.0080,0.0072,0.0074,0.0233,0.0061,0.0037,0.0060,0.0072,0.0105,-0.0017
731.5,0.0079,0.0071,0.0073,0.0232,0.0060,0.0036,0.0060,0.0072,0.0105,-0.0017
732.0,0.0079,0.0070,0.0072,0.0231,0.0060,0.0036,0.0060,0.0072,0.0104,-0.0017
732.5,0.0079,0.0069,0.0073,0.0229,0.0060,0.0036,0.0059,0.0071,0.0105,-0.0017
733.0,0.0079,0.0068,0.0073,0.0229,0.0060,0.0036,0.0060,0.0072,0.0105,-0.0017
733.5,0.0079,0.0068,0.0072,0.0228,0.0060,0.0035,0.0059,0.0071,0.0104,-0.0017
734.0,0.0078,0.0068,0.0071,0.0227,0.0059,0.0035,0.0059,0.0070,0.0105,-0.0017
734.5,0.0079,0.0068,0.0071,0.0225,0.0059,0.0035,0.0060,0.0070,0.0105,-0.0017
735.0,0.0083,0.0063,0.0079,0.0226,0.0060,0.0036,0.0064,0.0074,0.0109,-0.0014
735.5,0.0082,0.0059,0.0079,0.0225,0.0060,0.0035,0.0063,0.0074,0.0108,-0.0015
736.0,0.0082,0.0057,0.0080,0.0225,0.0060,0.0036,0.0063,0.0074,0.0108,-0.0015
736.5,0.0082,0.0055,0.0080,0.0224,0.0060,0.0035,0.0063,0.0073,0.0108,-0.0015
737.0,0.0081,0.0054,0.0080,0.0223,0.0059,0.0035,0.0063,0.0073,0.0108,-0.0015
737.5,0.0081,0.0054,0.0080,0.0222,0.0059,0.0034,0.0063,0.0072,0.0108,-0.0015
738.0,0.0081,0.0054,0.0080,0.0222,0.0059,0.0035,0.0063,0.0073,0.0108,-0.0015
738.5,0.0080,0.0054,0.0080,0.0221,0.0058,0.0034,0.0063,0.0072,0.0108,-0.0016
739.0,0.0080,0.0053,0.0080,0.0221,0.0058,0.0034,0.0063,0.0072,0.0108,-0.0015
739.5,0.0080,0.0053,0.0080,0.0221,0.0058,0.0034,0.0063,0.0072,0.0108,-0.0015
740.0,0.0080,0.0054,0.0081,0.0220,0.0058,0.0034,0.0063,0.0072,0.0108,-0.0015
740.5,0.0079,0.0053,0.0080,0.0219,0.0058,0.0033,0.0063,0.0071,0.0108,-0.0016
741.0,0.0080,0.0053,0.0080,0.0218,0.0058,0.0034,0.0063,0.0071,0.0108,-0.0016
741.5,0.0080,0.0053,0.0080,0.0217,0.0057,0.0032,0.0063,0.0071,0.0108,-0.0015
742.0,0.0079,0.0053,0.0080,0.0216,0.0057,0.0033,0.0063,0.0071,0.0108,-0.0016
742.5,0.0079,0.0053,0.0080,0.0215,0.0057,0.0032,0.0063,0.0071,0.0108,-0.0016
743.0,0.0078,0.0052,0.0080,0.0214,0.0057,0.0032,0.0062,0.0070,0.0107,-0.0016
743.5,0.0078,0.0051,0.0080,0.0213,0.0056,0.0032,0.0062,0.0070,0.0107,-0.0016
744.0,0.0078,0.0052,0.0081,0.0213,0.0056,0.0032,0.0063,0.0070,0.0107,-0.0015
744.5,0.0078,0.0051,0.0080,0.0212,0.0056,0.0031,0.0062,0.0069,0.0107,-0.0016
745.0,0.0078,0.0051,0.0080,0.0212,0.0056,0.0031,0.0062,0.0070,0.0107,-0.0016
745.5,0.0077,0.0050,0.0080,0.0211,0.0055,0.0031,0.0062,0.0069,0.0106,-0.0016
746.0,0.0077,0.0051,0.0080,0.0210,0.0055,0.0031,0.0062,0.0069,0.0107,-0.0016
746.5,0.0076,0.0050,0.0079,0.0208,0.0054,0.0031,0.0062,0.0068,0.0106,-0.0016
747.0,0.0077,0.0050,0.0080,0.0207,0.0055,0.0031,0.0061,0.0068,0.0106,-0.0016
747.5,0.0076,0.0050,0.0080,0.0206,0.0054,0.0031,0.0061,0.0068,0.0106,-0.0016
748.0,0.0076,0.0050,0.0080,0.0205,0.0054,0.0031,0.0061,0.0068,0.0106,-0.0016
748.5,0.0076,0.0049,0.0081,0.0204,0.0053,0.0031,0.0061,0.0068,0.0106,-0.0016
749.0,0.0075,0.0049,0.0080,0.0203,0.0054,0.0030,0.0061,0.0068,0.0105,-0.0016
749.5,0.0075,0.0049,0.0080,0.0202,0.0053,0.0030,0.0061,0.0068,0.0105,-0.0017
750.0,0.0075,0.0049,0.0081,0.0201,0.0053,0.0030,0.0061,0.0067,0.0105,-0.0017
750.5,0.0074,0.0049,0.0080,0.0199,0.0052,0.0030,0.0061,0.0067,0.0104,-0.0016
751.0,0.0074,0.0048,0.0080,0.0198,0.0052,0.0029,0.0060,0.0067,0.0104,-0.0017
751.5,0.0074,0.0048,0.0080,0.0197,0.0051,0.0030,0.0060,0.0067,0.0104,-0.0016
752.0,0.0074,0.0048,0.0080,0.0196,0.0051,0.0030,0.0060,0.0067,0.0103,-0.0016
752.5,0.0073,0.0048,0.0080,0.0194,0.0051,0.0029,0.0060,0.0067,0.0103,-0.0017
753.0,0.0073,0.0048,0.0080,0.0193,0.0051,0.0029,0.0061,0.0067,0.0102,-0.0017
753.5,0.0073,0.0049,0.0080,0.0192,0.0050,0.0029,0.0060,0.0066,0.0102,-0.0017
754.0,0.0072,0.0048,0.0080,0.0191,0.0050,0.0029,0.0060,0.0066,0.0101,-0.0016
754.5,0.0072,0.0049,0.0080,0.0190,0.0050,0.0029,0.0060,0.0066,0.0101,-0.0016
755.0,0.0072,0.0048,0.0081,0.0189,0.0050,0.0029,0.0060,0.0066,0.0100,-0.0016
755.5,0.0071,0.0048,0.0081,0.0188,0.0050,0.0028,0.0060,0.0066,0.0099,-0.0016
756.0,0.0071,0.0048,0.0081,0.0187,0.0049,0.0028,0.0060,0.0065,0.0098,-0.0017
756.5,0.0071,0.0048,0.0081,0.0186,0.0049,0.0028,0.0060,0.0065,0.0098,-0.0017
757.0,0.0071,0.0047,0.0081,0.0185,0.0049,0.0028,0.0059,0.0065,0.0097,-0.0017
757.5,0.0070,0.0047,0.0081,0.0184,0.0048,0.0028,0.0059,0.0065,0.0096,-0.0017
758.0,0.0070,0.0047,0.0080,0.0183,0.0048,0.0028,0.0059,0.0065,0.0096,-0.0017
758.5,0.0070,0.0047,0.0081,0.0183,0.0048,0.0028,0.0059,0.0065,0.0095,-0.0016
759.0,0.0069,0.0046,0.0081,0.0182,0.0048,0.0028,0.0059,0.0066,0.0094,-0.0017
759.5,0.0069,0.0046,0.0082,0.0181,0.0048,0.0028,0.0059,0.0066,0.0094,-0.0017
760.0,0.0070,0.0046,0.0082,0.0181,0.0048,0.0028,0.0059,0.0066,0.0094,-0.0016
760.5,0.0069,0.0046,0.0081,0.0180,0.0048,0.0028,0.0058,0.0065,0.0093,-0.0017
761.0,0.0069,0.0046,0.0082,0.0179,0.0048,0.0028,0.0058,0.0065,0.0093,-0.0017
761.5,0.0069,0.0046,0.0081,0.0178,0.0048,0.0028,0.0058,0.0065,0.0093,-0.0017
762.0,0.0067,0.0045,0.0081,0.0177,0.0048,0.0027,0.0058,0.0064,0.0092,-0.0017
762.5,0.0068,0.0046,0.0082,0.0177,0.0048,0.0028,0.0059,0.0065,0.0092,-0.0016
763.0,0.0067,0.0046,0.0082,0.0177,0.0049,0.0028,0.0058,0.0065,0.0092,-0.0017
763.5,0.0066,0.0045,0.0082,0.0176,0.0048,0.0028,0.0058,0.0064,0.0091,-0.0018
764.0,0.0066,0.0045,0.0082,0.0175,0.0048,0.0028,0.0058,0.0064,0.0091,-0.0017
764.5,0.0066,0.0045,0.0082,0.0175,0.0049,0.0028,0.0058,0.0065,0.0091,-0.0017
765.0,0.0065,0.0045,0.0082,0.0174,0.0049,0.0028,0.0058,0.0065,0.0091,-0.0017
765.5,0.0065,0.0045,0.0083,0.0174,0.0049,0.0028,0.0058,0.0064,0.0091,-0.0017
766.0,0.0065,0.0045,0.0083,0.0174,0.0050,0.0028,0.0058,0.0064,0.0091,-0.0017
766.5,0.0065,0.0045,0.0083,0.0174,0.0050,0.0028,0.0058,0.0064,0.0090,-0.0017
767.0,0.0064,0.0046,0.0084,0.0173,0.0050,0.0028,0.0058,0.0064,0.0090,-0.0017
767.5,0.0064,0.0046,0.0084,0.0173,0.0050,0.0029,0.0058,0.0063,0.0090,-0.0017
768.0,0.0064,0.0046,0.0084,0.0173,0.0050,0.0028,0.0058,0.0063,0.0090,-0.0017
768.5,0.0063,0.0046,0.0085,0.0172,0.0051,0.0028,0.0057,0.0063,0.0089,-0.0018
769.0,0.0063,0.0046,0.0085,0.0173,0.0051,0.0028,0.0058,0.0063,0.0089,-0.0018
769.5,0.0063,0.0046,0.0086,0.0172,0.0051,0.0028,0.0057,0.0064,0.0089,-0.0018
770.0,0.0063,0.0046,0.0086,0.0172,0.0051,0.0028,0.0057,0.0065,0.0088,-0.0017
770.5,0.0063,0.0046,0.0086,0.0172,0.0052,0.0028,0.0057,0.0066,0.0088,-0.0017
771.0,0.0063,0.0047,0.0086,0.0172,0.0051,0.0028,0.0057,0.0067,0.0089,-0.0017
771.5,0.0062,0.0048,0.0086,0.0172,0.0052,0.0028,0.0056,0.0068,0.0088,-0.0018
772.0,0.0062,0.0049,0.0086,0.0172,0.0052,0.0029,0.0057,0.0068,0.0088,-0.0018
772.5,0.0062,0.0049,0.0085,0.0171,0.0052,0.0028,0.0056,0.0068,0.0088,-0.0018
773.0,0.0061,0.0049,0.0085,0.0171,0.0052,0.0028,0.0056,0.0069,0.0088,-0.0018
773.5,0.0061,0.0049,0.0083,0.0171,0.0052,0.0028,0.0056,0.0068,0.0088,-0.0018
774.0,0.0061,0.0049,0.0081,0.0171,0.0052,0.0027,0.0055,0.0068,0.0088,-0.0018
774.5,0.0061,0.0049,0.0080,0.0170,0.0051,0.0027,0.0055,0.0068,0.0087,-0.0018
775.0,0.0061,0.0049,0.0080,0.0170,0.0051,0.0027,0.0055,0.0068,0.0087,-0.0018
