Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"March 01, 2022 12:52 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,ALC_210721,,100
2,HP_210721,,300
3,L60_210726,,100
4,HP_210726,,200
5,ELV_210726,,200
6,DOBA8_210726,,100
7,MDT_210726,,100
8,KP_210727,,100
9,DOBA7_210727,,100
10,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10
720.0,0.0049,0.0026,0.0112,0.0048,0.0163,0.0057,0.0121,0.0094,0.0067,0.0014
720.5,0.0049,0.0026,0.0111,0.0048,0.0163,0.0057,0.0121,0.0094,0.0068,0.0014
721.0,0.0050,0.0027,0.0111,0.0049,0.0163,0.0058,0.0121,0.0094,0.0068,0.0014
721.5,0.0050,0.0027,0.0111,0.0049,0.0163,0.0058,0.0120,0.0095,0.0068,0.0014
722.0,0.0049,0.0026,0.0110,0.0048,0.0163,0.0057,0.0120,0.0094,0.0068,0.0014
722.5,0.0050,0.0027,0.0111,0.0049,0.0163,0.0058,0.0120,0.0094,0.0068,0.0014
723.0,0.0050,0.0026,0.0111,0.0049,0.0164,0.0059,0.0120,0.0095,0.0069,0.0014
723.5,0.0049,0.0026,0.0110,0.0049,0.0164,0.0058,0.0120,0.0094,0.0068,0.0013
724.0,0.0050,0.0026,0.0110,0.0049,0.0164,0.0059,0.0120,0.0095,0.0068,0.0014
724.5,0.0050,0.0026,0.0111,0.0049,0.0164,0.0059,0.0120,0.0095,0.0069,0.0014
725.0,0.0051,0.0026,0.0111,0.0049,0.0164,0.0059,0.0120,0.0095,0.0069,0.0014
725.5,0.0050,0.0026,0.0110,0.0049,0.0164,0.0059,0.0120,0.0095,0.0069,0.0014
726.0,0.0051,0.0026,0.0110,0.0050,0.0164,0.0060,0.0121,0.0095,0.0069,0.0014
726.5,0.0051,0.0026,0.0110,0.0050,0.0164,0.0060,0.0121,0.0095,0.0069,0.0013
727.0,0.0052,0.0026,0.0109,0.0051,0.0164,0.0060,0.0120,0.0096,0.0068,0.0014
727.5,0.0052,0.0026,0.0109,0.0051,0.0164,0.0060,0.0120,0.0096,0.0067,0.0013
728.0,0.0053,0.0026,0.0109,0.0052,0.0164,0.0060,0.0121,0.0096,0.0067,0.0014
728.5,0.0053,0.0026,0.0109,0.0053,0.0165,0.0060,0.0121,0.0096,0.0067,0.0013
729.0,0.0053,0.0026,0.0109,0.0054,0.0165,0.0060,0.0121,0.0096,0.0066,0.0014
729.5,0.0053,0.0026,0.0109,0.0055,0.0165,0.0060,0.0121,0.0097,0.0066,0.0014
730.0,0.0053,0.0026,0.0109,0.0056,0.0164,0.0060,0.0121,0.0096,0.0066,0.0013
730.5,0.0053,0.0025,0.0109,0.0057,0.0164,0.0059,0.0120,0.0096,0.0065,0.0013
731.0,0.0053,0.0026,0.0109,0.0059,0.0164,0.0060,0.0121,0.0096,0.0066,0.0014
731.5,0.0054,0.0025,0.0108,0.0060,0.0163,0.0059,0.0121,0.0097,0.0065,0.0014
732.0,0.0055,0.0024,0.0108,0.0062,0.0163,0.0059,0.0120,0.0096,0.0065,0.0014
732.5,0.0056,0.0025,0.0108,0.0063,0.0163,0.0059,0.0120,0.0097,0.0066,0.0014
733.0,0.0057,0.0024,0.0107,0.0064,0.0163,0.0059,0.0120,0.0097,0.0065,0.0014
733.5,0.0058,0.0024,0.0106,0.0066,0.0163,0.0059,0.0120,0.0097,0.0065,0.0013
734.0,0.0058,0.0023,0.0106,0.0067,0.0163,0.0058,0.0119,0.0097,0.0064,0.0014
734.5,0.0059,0.0024,0.0106,0.0069,0.0163,0.0058,0.0119,0.0097,0.0064,0.0013
735.0,0.0066,0.0035,0.0109,0.0083,0.0196,0.0053,0.0122,0.0099,0.0068,0.0017
735.5,0.0063,0.0034,0.0109,0.0082,0.0196,0.0053,0.0121,0.0098,0.0068,0.0016
736.0,0.0062,0.0034,0.0110,0.0082,0.0196,0.0053,0.0121,0.0098,0.0068,0.0016
736.5,0.0060,0.0034,0.0110,0.0081,0.0197,0.0053,0.0121,0.0098,0.0068,0.0016
737.0,0.0058,0.0034,0.0110,0.0080,0.0197,0.0053,0.0120,0.0098,0.0069,0.0016
737.5,0.0056,0.0033,0.0110,0.0081,0.0197,0.0053,0.0120,0.0098,0.0069,0.0016
738.0,0.0055,0.0033,0.0110,0.0080,0.0198,0.0053,0.0121,0.0098,0.0070,0.0016
738.5,0.0054,0.0032,0.0110,0.0079,0.0198,0.0052,0.0120,0.0098,0.0070,0.0016
739.0,0.0053,0.0032,0.0110,0.0079,0.0198,0.0052,0.0120,0.0098,0.0070,0.0016
739.5,0.0053,0.0032,0.0110,0.0077,0.0200,0.0053,0.0120,0.0098,0.0071,0.0016
740.0,0.0053,0.0032,0.0111,0.0077,0.0201,0.0053,0.0120,0.0098,0.0071,0.0016
740.5,0.0053,0.0032,0.0111,0.0076,0.0202,0.0053,0.0119,0.0098,0.0071,0.0015
741.0,0.0053,0.0032,0.0111,0.0076,0.0203,0.0053,0.0119,0.0098,0.0072,0.0015
741.5,0.0053,0.0031,0.0111,0.0075,0.0203,0.0053,0.0119,0.0098,0.0073,0.0015
742.0,0.0053,0.0031,0.0111,0.0074,0.0203,0.0053,0.0119,0.0098,0.0073,0.0015
742.5,0.0054,0.0031,0.0111,0.0074,0.0202,0.0053,0.0118,0.0098,0.0074,0.0015
743.0,0.0054,0.0030,0.0111,0.0074,0.0201,0.0053,0.0117,0.0098,0.0075,0.0015
743.5,0.0054,0.0031,0.0111,0.0074,0.0199,0.0053,0.0117,0.0097,0.0075,0.0015
744.0,0.0056,0.0031,0.0112,0.0075,0.0200,0.0053,0.0117,0.0098,0.0077,0.0015
744.5,0.0056,0.0031,0.0111,0.0074,0.0199,0.0052,0.0116,0.0097,0.0077,0.0015
745.0,0.0056,0.0030,0.0111,0.0074,0.0199,0.0052,0.0116,0.0097,0.0078,0.0015
745.5,0.0056,0.0030,0.0111,0.0074,0.0197,0.0051,0.0115,0.0097,0.0079,0.0015
746.0,0.0057,0.0031,0.0112,0.0074,0.0195,0.0051,0.0116,0.0097,0.0080,0.0015
746.5,0.0057,0.0031,0.0111,0.0074,0.0192,0.0050,0.0114,0.0097,0.0081,0.0015
747.0,0.0058,0.0031,0.0111,0.0074,0.0192,0.0050,0.0114,0.0097,0.0082,0.0015
747.5,0.0058,0.0031,0.0111,0.0074,0.0190,0.0054,0.0114,0.0097,0.0083,0.0015
748.0,0.0059,0.0031,0.0111,0.0074,0.0190,0.0068,0.0114,0.0097,0.0083,0.0015
748.5,0.0059,0.0031,0.0112,0.0074,0.0190,0.0081,0.0113,0.0097,0.0084,0.0015
749.0,0.0060,0.0030,0.0112,0.0074,0.0189,0.0080,0.0113,0.0098,0.0085,0.0015
749.5,0.0060,0.0030,0.0112,0.0073,0.0186,0.0077,0.0113,0.0097,0.0085,0.0015
750.0,0.0060,0.0029,0.0112,0.0073,0.0183,0.0075,0.0112,0.0097,0.0086,0.0014
750.5,0.0061,0.0029,0.0113,0.0072,0.0180,0.0071,0.0112,0.0097,0.0087,0.0014
751.0,0.0061,0.0029,0.0112,0.0072,0.0180,0.0065,0.0112,0.0097,0.0087,0.0015
751.5,0.0061,0.0029,0.0113,0.0072,0.0180,0.0057,0.0111,0.0097,0.0087,0.0014
752.0,0.0061,0.0029,0.0113,0.0071,0.0179,0.0050,0.0111,0.0097,0.0087,0.0015
752.5,0.0062,0.0029,0.0112,0.0070,0.0177,0.0048,0.0110,0.0097,0.0086,0.0014
753.0,0.0062,0.0028,0.0112,0.0070,0.0175,0.0047,0.0110,0.0097,0.0085,0.0014
753.5,0.0062,0.0028,0.0112,0.0069,0.0173,0.0046,0.0110,0.0097,0.0084,0.0014
754.0,0.0062,0.0028,0.0113,0.0068,0.0172,0.0046,0.0109,0.0097,0.0083,0.0015
754.5,0.0062,0.0028,0.0113,0.0067,0.0169,0.0046,0.0110,0.0097,0.0082,0.0014
755.0,0.0062,0.0028,0.0113,0.0066,0.0167,0.0046,0.0109,0.0097,0.0080,0.0014
755.5,0.0061,0.0027,0.0112,0.0065,0.0164,0.0045,0.0109,0.0097,0.0078,0.0015
756.0,0.0061,0.0027,0.0112,0.0064,0.0162,0.0044,0.0108,0.0096,0.0076,0.0014
756.5,0.0060,0.0027,0.0112,0.0062,0.0158,0.0043,0.0108,0.0096,0.0074,0.0014
757.0,0.0060,0.0026,0.0111,0.0061,0.0157,0.0043,0.0107,0.0096,0.0072,0.0014
757.5,0.0060,0.0026,0.0112,0.0059,0.0152,0.0042,0.0107,0.0096,0.0070,0.0014
758.0,0.0059,0.0026,0.0112,0.0058,0.0150,0.0041,0.0106,0.0096,0.0068,0.0014
758.5,0.0060,0.0025,0.0113,0.0057,0.0149,0.0041,0.0106,0.0096,0.0067,0.0014
759.0,0.0059,0.0025,0.0112,0.0055,0.0147,0.0041,0.0105,0.0096,0.0066,0.0014
759.5,0.0059,0.0025,0.0113,0.0054,0.0147,0.0041,0.0105,0.0097,0.0065,0.0014
760.0,0.0059,0.0024,0.0112,0.0052,0.0145,0.0041,0.0104,0.0096,0.0063,0.0014
760.5,0.0058,0.0023,0.0112,0.0050,0.0144,0.0040,0.0103,0.0096,0.0062,0.0014
761.0,0.0059,0.0023,0.0112,0.0048,0.0142,0.0040,0.0103,0.0096,0.0062,0.0014
761.5,0.0059,0.0022,0.0113,0.0047,0.0141,0.0040,0.0103,0.0096,0.0062,0.0014
762.0,0.0059,0.0021,0.0112,0.0046,0.0141,0.0040,0.0102,0.0096,0.0062,0.0014
762.5,0.0059,0.0022,0.0112,0.0046,0.0140,0.0040,0.0103,0.0096,0.0063,0.0015
763.0,0.0059,0.0021,0.0112,0.0045,0.0139,0.0039,0.0103,0.0096,0.0064,0.0014
763.5,0.0058,0.0021,0.0111,0.0045,0.0137,0.0038,0.0102,0.0096,0.0065,0.0014
764.0,0.0058,0.0021,0.0110,0.0044,0.0137,0.0038,0.0102,0.0095,0.0065,0.0014
764.5,0.0058,0.0021,0.0110,0.0044,0.0137,0.0039,0.0103,0.0096,0.0066,0.0014
765.0,0.0059,0.0021,0.0109,0.0044,0.0137,0.0039,0.0103,0.0096,0.0067,0.0014
765.5,0.0059,0.0021,0.0108,0.0044,0.0136,0.0039,0.0102,0.0095,0.0068,0.0014
766.0,0.0059,0.0022,0.0107,0.0044,0.0135,0.0040,0.0102,0.0096,0.0069,0.0014
766.5,0.0059,0.0022,0.0106,0.0044,0.0136,0.0040,0.0102,0.0096,0.0070,0.0014
767.0,0.0059,0.0022,0.0106,0.0044,0.0135,0.0040,0.0102,0.0096,0.0071,0.0014
767.5,0.0059,0.0022,0.0105,0.0045,0.0135,0.0039,0.0102,0.0096,0.0072,0.0014
768.0,0.0059,0.0022,0.0104,0.0044,0.0134,0.0039,0.0102,0.0096,0.0071,0.0014
768.5,0.0058,0.0022,0.0104,0.0044,0.0134,0.0040,0.0101,0.0096,0.0071,0.0013
769.0,0.0059,0.0022,0.0103,0.0045,0.0134,0.0041,0.0101,0.0096,0.0073,0.0014
769.5,0.0059,0.0022,0.0103,0.0045,0.0134,0.0042,0.0100,0.0095,0.0074,0.0013
770.0,0.0059,0.0022,0.0102,0.0046,0.0134,0.0042,0.0100,0.0095,0.0075,0.0014
770.5,0.0059,0.0022,0.0100,0.0046,0.0134,0.0043,0.0099,0.0095,0.0075,0.0014
771.0,0.0059,0.0022,0.0100,0.0047,0.0133,0.0043,0.0099,0.0095,0.0077,0.0014
771.5,0.0059,0.0022,0.0098,0.0048,0.0134,0.0043,0.0099,0.0095,0.0077,0.0013
772.0,0.0059,0.0022,0.0097,0.0048,0.0134,0.0043,0.0099,0.0095,0.0077,0.0013
772.5,0.0059,0.0023,0.0096,0.0048,0.0133,0.0044,0.0099,0.0094,0.0076,0.0013
773.0,0.0059,0.0023,0.0095,0.0048,0.0133,0.0044,0.0099,0.0094,0.0076,0.0013
773.5,0.0060,0.0024,0.0094,0.0049,0.0133,0.0046,0.0099,0.0093,0.0076,0.0013
774.0,0.0059,0.0023,0.0093,0.0048,0.0132,0.0046,0.0099,0.0093,0.0075,0.0013
774.5,0.0059,0.0023,0.0093,0.0048,0.0132,0.0046,0.0100,0.0092,0.0074,0.0013
775.0,0.0059,0.0023,0.0093,0.0048,0.0132,0.0046,0.0100,0.0092,0.0074,0.0013
