Wavelength Scan - Scanning,,,,,,,,,,
724,0.006,0.003,0.0045,0.0081,0.0074,0.0027,0.0015,0.0101,0.0231,-0.0011
724.5,0.0061,0.0031,0.0045,0.008,0.0072,0.0027,0.0016,0.01,0.0229,-0.0011
725,0.0061,0.0031,0.0044,0.008,0.0071,0.0026,0.0017,0.0099,0.0227,-0.0011
725.5,0.0061,0.0032,0.0044,0.008,0.007,0.0027,0.0017,0.0099,0.0227,-0.0011
726,0.0062,0.0033,0.0044,0.008,0.007,0.0027,0.0017,0.0098,0.0225,-0.0011
726.5,0.0061,0.0034,0.0044,0.008,0.0071,0.0026,0.0017,0.0098,0.0223,-0.0011
727,0.0061,0.0034,0.0044,0.0081,0.007,0.0025,0.0018,0.0097,0.022,-0.0011
727.5,0.0061,0.0034,0.0044,0.0081,0.007,0.0024,0.0018,0.0096,0.0218,-0.0011
728,0.0061,0.0035,0.0043,0.0082,0.0069,0.0023,0.0018,0.0095,0.0215,-0.0012
728.5,0.0062,0.0035,0.0043,0.0082,0.0069,0.0022,0.0019,0.0096,0.0214,-0.0012
729,0.0062,0.0036,0.0043,0.0081,0.0068,0.002,0.0019,0.0094,0.0212,-0.0012
729.5,0.0063,0.0036,0.0042,0.0082,0.0069,0.0019,0.0019,0.0094,0.021,-0.0011
730,0.0063,0.0036,0.0042,0.0082,0.0068,0.0018,0.0019,0.0094,0.021,-0.0011
730.5,0.0063,0.0035,0.0041,0.008,0.0067,0.0016,0.0018,0.0093,0.0209,-0.0012
731,0.0064,0.0035,0.0041,0.008,0.0067,0.0015,0.0018,0.0093,0.0209,-0.0011
731.5,0.0064,0.0034,0.004,0.0079,0.0066,0.0014,0.0018,0.0092,0.021,-0.0011
732,0.0064,0.0033,0.0039,0.0077,0.0066,0.0013,0.0018,0.0091,0.021,-0.0012
732.5,0.0063,0.0033,0.0039,0.0075,0.0065,0.0012,0.0017,0.009,0.0212,-0.0012
733,0.0062,0.0033,0.0039,0.0075,0.0065,0.0012,0.0018,0.0091,0.0213,-0.0011
733.5,0.0062,0.0032,0.0038,0.0075,0.0065,0.0012,0.0017,0.009,0.0215,-0.0011
734,0.0061,0.0031,0.0039,0.0075,0.0065,0.0011,0.0017,0.009,0.0215,-0.0012
734.5,0.0059,0.0031,0.0039,0.0074,0.0065,0.0011,0.0016,0.0089,0.0215,-0.0012
735,0.0053,0.0041,0.0039,0.0086,0.0072,0.0009,0.0012,0.009,0.0184,-0.0011
735.5,0.0053,0.0041,0.0039,0.0086,0.0073,0.0009,0.0013,0.009,0.0181,-0.0011
736,0.0054,0.0042,0.004,0.0086,0.0074,0.0009,0.0013,0.0089,0.0178,-0.0011
736.5,0.0054,0.0042,0.0041,0.0087,0.0074,0.001,0.0013,0.0088,0.0174,-0.0011
737,0.0054,0.0043,0.0041,0.0086,0.0075,0.0009,0.0012,0.0088,0.0172,-0.0012
737.5,0.0054,0.0043,0.004,0.0086,0.0075,0.001,0.0013,0.0087,0.017,-0.0012
738,0.0054,0.0044,0.0041,0.0086,0.0075,0.0011,0.0013,0.0087,0.0168,-0.0012
738.5,0.0054,0.0043,0.0041,0.0086,0.0075,0.0011,0.0012,0.0086,0.0167,-0.0012
739,0.0054,0.0043,0.0041,0.0087,0.0075,0.0011,0.0013,0.0086,0.0165,-0.0012
739.5,0.0054,0.0043,0.0041,0.0087,0.0074,0.0012,0.0013,0.0086,0.0165,-0.0012
740,0.0054,0.0043,0.0041,0.0088,0.0075,0.0012,0.0013,0.0086,0.0165,-0.0012
740.5,0.0054,0.0043,0.0041,0.0089,0.0075,0.0012,0.0014,0.0085,0.0164,-0.0012
741,0.0054,0.0042,0.0041,0.0089,0.0075,0.0012,0.0013,0.0086,0.0165,-0.0012
741.5,0.0054,0.0042,0.004,0.0088,0.0074,0.0012,0.0014,0.0086,0.0165,-0.0012
742,0.0053,0.0042,0.004,0.0088,0.0074,0.0012,0.0014,0.0085,0.0164,-0.0012
742.5,0.0054,0.0042,0.0039,0.0088,0.0075,0.0012,0.0014,0.0086,0.0164,-0.0012
743,0.0054,0.0042,0.004,0.0088,0.0075,0.0012,0.0015,0.0086,0.0163,-0.0012
743.5,0.0053,0.0042,0.004,0.0088,0.0074,0.0012,0.0015,0.0085,0.0163,-0.0012
744,0.0053,0.0042,0.0039,0.0087,0.0073,0.0012,0.0016,0.0085,0.0163,-0.0012
744.5,0.0053,0.0043,0.0039,0.0086,0.0073,0.0012,0.0016,0.0085,0.0162,-0.0012
745,0.0054,0.0042,0.0039,0.0085,0.0071,0.0012,0.0016,0.0085,0.0162,-0.0012
745.5,0.0053,0.0042,0.0038,0.0083,0.0068,0.0012,0.0016,0.0085,0.0161,-0.0012
746,0.0053,0.0041,0.0038,0.0083,0.0067,0.0012,0.0017,0.0085,0.0161,-0.0012
746.5,0.0053,0.004,0.0037,0.0082,0.0066,0.0012,0.0017,0.0084,0.0159,-0.0012
747,0.0053,0.004,0.0038,0.0082,0.0065,0.0012,0.0017,0.0085,0.016,-0.0012
747.5,0.0053,0.0039,0.0038,0.0082,0.0063,0.0012,0.0018,0.0085,0.0161,-0.0012
748,0.0052,0.0038,0.0038,0.0082,0.0063,0.0012,0.0018,0.0085,0.0161,-0.0012
748.5,0.0053,0.0038,0.0038,0.0082,0.0063,0.0012,0.0019,0.0085,0.0164,-0.0012
749,0.0052,0.0036,0.0038,0.0081,0.0062,0.0012,0.0019,0.0084,0.0164,-0.0012
749.5,0.0052,0.0035,0.0038,0.008,0.0062,0.0012,0.0018,0.0083,0.0164,-0.0012
750,0.0052,0.0034,0.0039,0.0081,0.0062,0.0012,0.0019,0.0083,0.0165,-0.0012
750.5,0.0052,0.0032,0.0039,0.0081,0.0062,0.0011,0.0019,0.0082,0.0164,-0.0012
751,0.0052,0.0031,0.0039,0.008,0.0062,0.0012,0.0019,0.0082,0.0165,-0.0012
751.5,0.0052,0.003,0.0039,0.008,0.0062,0.0012,0.0019,0.0082,0.0165,-0.0012
752,0.0052,0.0029,0.004,0.008,0.0062,0.0012,0.0019,0.0082,0.0165,-0.0012
752.5,0.0052,0.0028,0.004,0.008,0.0062,0.0012,0.0019,0.0083,0.0164,-0.0012
753,0.0052,0.0027,0.004,0.008,0.0062,0.0013,0.0019,0.0083,0.0164,-0.0012
753.5,0.0053,0.0027,0.004,0.008,0.0062,0.0014,0.002,0.0084,0.0164,-0.0012
754,0.0052,0.0027,0.0039,0.008,0.0063,0.0015,0.0021,0.0084,0.0163,-0.0012
754.5,0.0052,0.0026,0.0038,0.008,0.0062,0.0015,0.0021,0.0083,0.0163,-0.0012
755,0.0052,0.0025,0.0039,0.008,0.0061,0.0015,0.0021,0.0084,0.0164,-0.0012
755.5,0.0052,0.0025,0.004,0.008,0.0061,0.0016,0.0021,0.0084,0.0165,-0.0012
756,0.0052,0.0025,0.0039,0.0081,0.0061,0.0016,0.0021,0.0083,0.0166,-0.0012
756.5,0.0052,0.0024,0.0039,0.0081,0.0061,0.0016,0.0022,0.0082,0.0169,-0.0012
757,0.0052,0.0024,0.0039,0.0081,0.0061,0.0016,0.0022,0.0082,0.0171,-0.0012
757.5,0.0052,0.0024,0.0039,0.0081,0.0061,0.0016,0.0022,0.0082,0.0175,-0.0012
758,0.0051,0.0024,0.0039,0.0081,0.0061,0.0015,0.0022,0.0081,0.0175,-0.0013
758.5,0.0052,0.0024,0.0039,0.0081,0.006,0.0016,0.0022,0.0081,0.0179,-0.0012
759,0.0052,0.0025,0.0039,0.0081,0.006,0.0016,0.0022,0.0081,0.0179,-0.0012
759.5,0.0052,0.0025,0.0038,0.0081,0.006,0.0016,0.0022,0.0081,0.018,-0.0012
760,0.0052,0.0025,0.0038,0.0081,0.006,0.0016,0.0022,0.0081,0.018,-0.0012
760.5,0.0052,0.0025,0.0038,0.0081,0.006,0.0017,0.0021,0.0081,0.018,-0.0012
761,0.0053,0.0025,0.0038,0.0082,0.006,0.0017,0.0021,0.0081,0.018,-0.0012
761.5,0.0052,0.0025,0.0038,0.0081,0.006,0.0018,0.0021,0.008,0.0181,-0.0012
762,0.0053,0.0025,0.0038,0.0082,0.006,0.0018,0.0022,0.0081,0.0181,-0.0012
762.5,0.0052,0.0025,0.0038,0.0081,0.0059,0.0019,0.0022,0.0081,0.0181,-0.0012
763,0.0052,0.0024,0.0037,0.0081,0.0058,0.0019,0.0022,0.008,0.0182,-0.0013
763.5,0.0052,0.0025,0.0036,0.008,0.0058,0.0019,0.0022,0.008,0.0184,-0.0012
764,0.0051,0.0025,0.0035,0.008,0.0058,0.0018,0.0022,0.008,0.0186,-0.0012
764.5,0.0052,0.0026,0.0035,0.008,0.0058,0.0018,0.0022,0.008,0.0187,-0.0012
765,0.0052,0.0026,0.0035,0.0079,0.0059,0.0017,0.0023,0.008,0.0187,-0.0012
765.5,0.0052,0.0026,0.0035,0.0079,0.006,0.0017,0.0023,0.008,0.0186,-0.0012
766,0.0052,0.0026,0.0034,0.0078,0.006,0.0017,0.0022,0.008,0.0185,-0.0012
766.5,0.0051,0.0027,0.0034,0.0077,0.006,0.0017,0.0022,0.008,0.0184,-0.0013
767,0.0051,0.0027,0.0034,0.0077,0.006,0.0017,0.0022,0.0079,0.0183,-0.0012
767.5,0.0051,0.0027,0.0033,0.0076,0.0061,0.0017,0.0022,0.0079,0.0182,-0.0013
768,0.0051,0.0027,0.0034,0.0076,0.0062,0.0018,0.0022,0.0079,0.018,-0.0012
768.5,0.0051,0.0027,0.0034,0.0075,0.0062,0.0018,0.0022,0.0079,0.0177,-0.0012
769,0.005,0.0027,0.0034,0.0075,0.0062,0.0018,0.0022,0.0078,0.0175,-0.0012
769.5,0.005,0.0027,0.0034,0.0074,0.0063,0.0018,0.0022,0.0078,0.0172,-0.0012
770,0.005,0.0027,0.0034,0.0074,0.0063,0.0017,0.0021,0.0078,0.0171,-0.0012
770.5,0.0049,0.0026,0.0034,0.0074,0.0063,0.0016,0.0021,0.0077,0.017,-0.0012
771,0.0049,0.0027,0.0033,0.0074,0.0063,0.0015,0.0022,0.0078,0.0169,-0.0012
771.5,0.0049,0.0026,0.0034,0.0074,0.0064,0.0015,0.0022,0.0078,0.0169,-0.0012
772,0.0048,0.0026,0.0034,0.0074,0.0064,0.0015,0.0022,0.0077,0.0169,-0.0012
772.5,0.0049,0.0027,0.0034,0.0074,0.0064,0.0015,0.0022,0.0078,0.0168,-0.0012
773,0.0048,0.0027,0.0034,0.0074,0.0063,0.0013,0.0022,0.0077,0.0167,-0.0012
773.5,0.0048,0.0027,0.0034,0.0074,0.0064,0.0014,0.0022,0.0077,0.0167,-0.0013
774,0.0048,0.0027,0.0035,0.0074,0.0065,0.0014,0.0022,0.0077,0.0166,-0.0013
774.5,0.0048,0.0027,0.0034,0.0073,0.0064,0.0013,0.0021,0.0077,0.0167,-0.0013
775,0.0048,0.0027,0.0034,0.0073,0.0064,0.0013,0.0021,0.0077,0.0167,-0.0013
