Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"January 20, 2022 12:45 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,MDT_210617,,100
2,DOBA8_210617,,200
3,DCSW3_210621,,200
4,KP_210622,,65
5,DCSW2_210621,,200
6,L60_210618,,500
7,DCSW1_210621,,500
8,ELV_210617,,100
9,O-N_210622,,100
10,O-S_210622,,200
11,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10,Abs 11
709.0,0.0023,0.0107,0.0028,0.0030,0.0031,0.0104,-0.0004,0.0021,0.0037,0.0060,0.0059
709.5,0.0021,0.0107,0.0028,0.0029,0.0031,0.0104,-0.0004,0.0021,0.0036,0.0059,0.0059
710.0,0.0020,0.0108,0.0027,0.0029,0.0030,0.0103,-0.0003,0.0020,0.0036,0.0059,0.0058
710.5,0.0019,0.0108,0.0027,0.0028,0.0029,0.0103,-0.0004,0.0020,0.0036,0.0059,0.0058
711.0,0.0019,0.0109,0.0027,0.0027,0.0029,0.0103,-0.0004,0.0020,0.0035,0.0059,0.0059
711.5,0.0018,0.0109,0.0027,0.0027,0.0027,0.0103,-0.0004,0.0020,0.0034,0.0059,0.0059
712.0,0.0017,0.0109,0.0027,0.0026,0.0026,0.0103,-0.0004,0.0020,0.0034,0.0059,0.0058
712.5,0.0016,0.0109,0.0026,0.0026,0.0025,0.0103,-0.0004,0.0020,0.0034,0.0059,0.0059
713.0,0.0015,0.0110,0.0026,0.0025,0.0025,0.0103,-0.0005,0.0020,0.0033,0.0058,0.0058
713.5,0.0015,0.0110,0.0026,0.0024,0.0025,0.0102,-0.0005,0.0020,0.0033,0.0058,0.0058
714.0,0.0014,0.0110,0.0025,0.0023,0.0025,0.0101,-0.0005,0.0020,0.0032,0.0057,0.0058
714.5,0.0015,0.0111,0.0025,0.0023,0.0025,0.0101,-0.0005,0.0020,0.0032,0.0057,0.0059
715.0,0.0015,0.0111,0.0026,0.0023,0.0024,0.0101,-0.0005,0.0020,0.0032,0.0056,0.0058
715.5,0.0015,0.0112,0.0025,0.0022,0.0023,0.0100,-0.0006,0.0019,0.0031,0.0055,0.0058
716.0,0.0016,0.0113,0.0025,0.0022,0.0023,0.0101,-0.0005,0.0020,0.0031,0.0055,0.0058
716.5,0.0017,0.0114,0.0025,0.0022,0.0024,0.0101,-0.0005,0.0020,0.0031,0.0055,0.0058
717.0,0.0016,0.0114,0.0025,0.0022,0.0024,0.0101,-0.0005,0.0019,0.0031,0.0054,0.0059
717.5,0.0016,0.0114,0.0024,0.0021,0.0023,0.0100,-0.0005,0.0019,0.0031,0.0054,0.0059
718.0,0.0015,0.0114,0.0024,0.0021,0.0023,0.0101,-0.0005,0.0018,0.0031,0.0053,0.0058
718.5,0.0015,0.0113,0.0024,0.0021,0.0023,0.0101,-0.0006,0.0019,0.0031,0.0053,0.0058
719.0,0.0014,0.0112,0.0024,0.0020,0.0023,0.0101,-0.0005,0.0019,0.0031,0.0053,0.0058
719.5,0.0014,0.0111,0.0024,0.0020,0.0023,0.0101,-0.0006,0.0019,0.0030,0.0052,0.0058
720.0,0.0014,0.0110,0.0025,0.0020,0.0025,0.0101,-0.0005,0.0019,0.0030,0.0053,0.0058
720.5,0.0015,0.0109,0.0025,0.0020,0.0027,0.0102,-0.0006,0.0019,0.0030,0.0052,0.0059
721.0,0.0014,0.0107,0.0024,0.0020,0.0029,0.0101,-0.0007,0.0018,0.0029,0.0052,0.0058
721.5,0.0014,0.0106,0.0024,0.0020,0.0030,0.0101,-0.0007,0.0018,0.0028,0.0052,0.0058
722.0,0.0014,0.0104,0.0024,0.0020,0.0031,0.0101,-0.0006,0.0018,0.0029,0.0052,0.0058
722.5,0.0014,0.0104,0.0024,0.0019,0.0031,0.0101,-0.0006,0.0017,0.0029,0.0052,0.0058
723.0,0.0015,0.0103,0.0024,0.0019,0.0032,0.0100,-0.0006,0.0018,0.0030,0.0051,0.0058
723.5,0.0015,0.0102,0.0024,0.0019,0.0031,0.0100,-0.0006,0.0017,0.0030,0.0051,0.0058
724.0,0.0015,0.0102,0.0024,0.0018,0.0030,0.0100,-0.0006,0.0017,0.0030,0.0051,0.0058
724.5,0.0016,0.0102,0.0024,0.0019,0.0029,0.0100,-0.0006,0.0016,0.0030,0.0051,0.0058
725.0,0.0016,0.0101,0.0024,0.0019,0.0029,0.0099,-0.0006,0.0016,0.0031,0.0051,0.0058
725.5,0.0015,0.0101,0.0023,0.0019,0.0028,0.0099,-0.0007,0.0016,0.0031,0.0050,0.0058
726.0,0.0015,0.0101,0.0023,0.0018,0.0028,0.0099,-0.0006,0.0016,0.0031,0.0051,0.0058
726.5,0.0014,0.0101,0.0024,0.0019,0.0028,0.0099,-0.0006,0.0016,0.0032,0.0051,0.0058
727.0,0.0014,0.0101,0.0024,0.0019,0.0027,0.0098,-0.0006,0.0016,0.0032,0.0051,0.0057
727.5,0.0014,0.0101,0.0024,0.0019,0.0027,0.0099,-0.0005,0.0016,0.0032,0.0051,0.0058
728.0,0.0015,0.0100,0.0024,0.0018,0.0026,0.0098,-0.0005,0.0016,0.0032,0.0050,0.0057
728.5,0.0015,0.0100,0.0024,0.0019,0.0027,0.0098,-0.0004,0.0016,0.0033,0.0051,0.0057
729.0,0.0016,0.0099,0.0023,0.0019,0.0026,0.0098,-0.0003,0.0016,0.0032,0.0050,0.0057
729.5,0.0016,0.0099,0.0024,0.0019,0.0025,0.0098,-0.0002,0.0016,0.0032,0.0051,0.0058
730.0,0.0015,0.0099,0.0023,0.0018,0.0024,0.0097,-0.0002,0.0016,0.0032,0.0050,0.0057
730.5,0.0016,0.0098,0.0024,0.0018,0.0024,0.0098,-0.0001,0.0016,0.0032,0.0050,0.0057
731.0,0.0016,0.0099,0.0023,0.0018,0.0024,0.0097,-0.0000,0.0016,0.0033,0.0050,0.0058
731.5,0.0016,0.0098,0.0023,0.0018,0.0023,0.0098,-0.0001,0.0015,0.0033,0.0049,0.0057
732.0,0.0016,0.0098,0.0023,0.0018,0.0022,0.0097,-0.0001,0.0015,0.0032,0.0049,0.0057
732.5,0.0016,0.0097,0.0023,0.0018,0.0019,0.0098,-0.0001,0.0014,0.0032,0.0050,0.0057
733.0,0.0017,0.0097,0.0023,0.0018,0.0019,0.0097,-0.0001,0.0014,0.0033,0.0050,0.0057
733.5,0.0017,0.0096,0.0023,0.0017,0.0019,0.0097,-0.0001,0.0013,0.0032,0.0051,0.0057
734.0,0.0017,0.0096,0.0023,0.0017,0.0019,0.0097,-0.0001,0.0013,0.0031,0.0052,0.0057
734.5,0.0017,0.0095,0.0022,0.0017,0.0019,0.0097,-0.0002,0.0012,0.0031,0.0052,0.0056
735.0,0.0030,0.0097,0.0029,0.0022,0.0022,0.0104,0.0000,0.0019,0.0039,0.0053,0.0062
735.5,0.0029,0.0095,0.0028,0.0022,0.0021,0.0103,-0.0000,0.0018,0.0038,0.0052,0.0061
736.0,0.0030,0.0096,0.0029,0.0021,0.0022,0.0103,-0.0000,0.0018,0.0038,0.0053,0.0062
736.5,0.0029,0.0095,0.0028,0.0021,0.0021,0.0102,-0.0000,0.0017,0.0038,0.0052,0.0061
737.0,0.0029,0.0095,0.0028,0.0021,0.0022,0.0102,-0.0000,0.0017,0.0039,0.0051,0.0061
737.5,0.0029,0.0095,0.0028,0.0021,0.0022,0.0101,-0.0001,0.0017,0.0038,0.0051,0.0060
738.0,0.0028,0.0094,0.0028,0.0021,0.0022,0.0101,-0.0001,0.0016,0.0038,0.0050,0.0060
738.5,0.0027,0.0093,0.0027,0.0021,0.0022,0.0100,-0.0002,0.0016,0.0038,0.0050,0.0060
739.0,0.0026,0.0093,0.0027,0.0020,0.0023,0.0100,-0.0001,0.0016,0.0038,0.0050,0.0060
739.5,0.0025,0.0092,0.0026,0.0020,0.0022,0.0099,-0.0002,0.0015,0.0037,0.0049,0.0059
740.0,0.0026,0.0092,0.0027,0.0021,0.0023,0.0099,-0.0002,0.0015,0.0038,0.0049,0.0060
740.5,0.0026,0.0091,0.0027,0.0020,0.0023,0.0099,-0.0002,0.0015,0.0039,0.0048,0.0060
741.0,0.0026,0.0091,0.0027,0.0020,0.0023,0.0098,-0.0003,0.0014,0.0039,0.0048,0.0059
741.5,0.0026,0.0091,0.0027,0.0020,0.0023,0.0098,-0.0003,0.0014,0.0039,0.0047,0.0059
742.0,0.0026,0.0090,0.0027,0.0020,0.0024,0.0097,-0.0003,0.0014,0.0040,0.0047,0.0059
742.5,0.0026,0.0091,0.0028,0.0020,0.0024,0.0098,-0.0003,0.0014,0.0040,0.0047,0.0059
743.0,0.0026,0.0091,0.0027,0.0020,0.0024,0.0098,-0.0004,0.0014,0.0040,0.0047,0.0059
743.5,0.0026,0.0091,0.0027,0.0020,0.0024,0.0097,-0.0004,0.0014,0.0040,0.0046,0.0059
744.0,0.0026,0.0092,0.0027,0.0021,0.0024,0.0098,-0.0004,0.0014,0.0039,0.0047,0.0059
744.5,0.0026,0.0093,0.0027,0.0021,0.0024,0.0098,-0.0004,0.0014,0.0039,0.0047,0.0059
745.0,0.0026,0.0092,0.0026,0.0020,0.0025,0.0097,-0.0004,0.0013,0.0037,0.0046,0.0058
745.5,0.0026,0.0091,0.0026,0.0020,0.0026,0.0097,-0.0005,0.0013,0.0036,0.0046,0.0058
746.0,0.0027,0.0091,0.0026,0.0021,0.0027,0.0097,-0.0004,0.0013,0.0036,0.0046,0.0058
746.5,0.0027,0.0090,0.0026,0.0021,0.0027,0.0097,-0.0005,0.0013,0.0035,0.0045,0.0058
747.0,0.0027,0.0090,0.0025,0.0020,0.0027,0.0097,-0.0004,0.0013,0.0034,0.0045,0.0058
747.5,0.0027,0.0089,0.0025,0.0020,0.0028,0.0097,-0.0005,0.0013,0.0033,0.0044,0.0058
748.0,0.0028,0.0090,0.0025,0.0021,0.0028,0.0097,-0.0005,0.0013,0.0034,0.0045,0.0058
748.5,0.0028,0.0090,0.0025,0.0021,0.0029,0.0097,-0.0005,0.0013,0.0034,0.0044,0.0058
749.0,0.0028,0.0090,0.0025,0.0020,0.0029,0.0097,-0.0005,0.0013,0.0034,0.0044,0.0058
749.5,0.0027,0.0089,0.0025,0.0020,0.0028,0.0096,-0.0006,0.0013,0.0034,0.0043,0.0057
750.0,0.0028,0.0090,0.0025,0.0020,0.0028,0.0096,-0.0006,0.0013,0.0034,0.0044,0.0058
750.5,0.0027,0.0089,0.0025,0.0020,0.0028,0.0096,-0.0007,0.0013,0.0034,0.0043,0.0058
751.0,0.0028,0.0089,0.0025,0.0020,0.0027,0.0096,-0.0007,0.0013,0.0033,0.0043,0.0058
751.5,0.0027,0.0090,0.0025,0.0019,0.0027,0.0095,-0.0007,0.0013,0.0034,0.0043,0.0057
752.0,0.0028,0.0090,0.0025,0.0020,0.0027,0.0095,-0.0007,0.0013,0.0034,0.0042,0.0057
752.5,0.0028,0.0090,0.0024,0.0019,0.0028,0.0095,-0.0007,0.0013,0.0035,0.0043,0.0057
753.0,0.0029,0.0090,0.0024,0.0019,0.0028,0.0095,-0.0007,0.0013,0.0035,0.0042,0.0057
753.5,0.0031,0.0091,0.0024,0.0019,0.0028,0.0095,-0.0007,0.0014,0.0035,0.0042,0.0057
754.0,0.0032,0.0090,0.0024,0.0018,0.0027,0.0095,-0.0007,0.0014,0.0035,0.0041,0.0056
754.5,0.0033,0.0090,0.0025,0.0019,0.0027,0.0095,-0.0007,0.0014,0.0036,0.0042,0.0057
755.0,0.0033,0.0090,0.0025,0.0018,0.0026,0.0095,-0.0007,0.0014,0.0035,0.0042,0.0057
755.5,0.0034,0.0090,0.0024,0.0018,0.0026,0.0095,-0.0007,0.0015,0.0034,0.0041,0.0056
756.0,0.0035,0.0089,0.0024,0.0018,0.0025,0.0095,-0.0007,0.0016,0.0033,0.0041,0.0056
756.5,0.0035,0.0089,0.0024,0.0018,0.0025,0.0095,-0.0007,0.0016,0.0032,0.0041,0.0056
757.0,0.0037,0.0089,0.0024,0.0018,0.0024,0.0095,-0.0007,0.0017,0.0031,0.0041,0.0056
757.5,0.0037,0.0089,0.0025,0.0018,0.0023,0.0094,-0.0007,0.0018,0.0029,0.0040,0.0056
758.0,0.0038,0.0088,0.0024,0.0018,0.0022,0.0095,-0.0006,0.0018,0.0028,0.0040,0.0056
758.5,0.0039,0.0088,0.0024,0.0018,0.0021,0.0094,-0.0006,0.0019,0.0027,0.0040,0.0056
759.0,0.0040,0.0088,0.0024,0.0018,0.0020,0.0094,-0.0006,0.0019,0.0027,0.0040,0.0056
759.5,0.0041,0.0088,0.0024,0.0018,0.0019,0.0094,-0.0006,0.0019,0.0028,0.0040,0.0056
760.0,0.0041,0.0087,0.0024,0.0018,0.0018,0.0094,-0.0006,0.0019,0.0028,0.0039,0.0055
760.5,0.0041,0.0087,0.0024,0.0018,0.0018,0.0094,-0.0006,0.0019,0.0028,0.0039,0.0056
761.0,0.0040,0.0087,0.0024,0.0018,0.0018,0.0094,-0.0006,0.0018,0.0028,0.0039,0.0056
761.5,0.0040,0.0087,0.0024,0.0018,0.0018,0.0094,-0.0006,0.0018,0.0029,0.0039,0.0055
762.0,0.0038,0.0086,0.0024,0.0017,0.0017,0.0093,-0.0007,0.0018,0.0028,0.0039,0.0055
762.5,0.0037,0.0086,0.0024,0.0017,0.0017,0.0093,-0.0008,0.0017,0.0028,0.0039,0.0055
763.0,0.0035,0.0086,0.0024,0.0017,0.0017,0.0093,-0.0009,0.0017,0.0028,0.0039,0.0054
763.5,0.0033,0.0086,0.0024,0.0016,0.0016,0.0093,-0.0009,0.0016,0.0028,0.0039,0.0055
764.0,0.0032,0.0086,0.0024,0.0016,0.0016,0.0092,-0.0009,0.0016,0.0028,0.0038,0.0055
764.5,0.0030,0.0086,0.0024,0.0016,0.0017,0.0093,-0.0010,0.0015,0.0028,0.0038,0.0054
765.0,0.0028,0.0085,0.0024,0.0016,0.0016,0.0093,-0.0010,0.0015,0.0028,0.0038,0.0054
765.5,0.0027,0.0085,0.0024,0.0016,0.0016,0.0093,-0.0010,0.0016,0.0028,0.0038,0.0055
766.0,0.0026,0.0085,0.0024,0.0016,0.0016,0.0093,-0.0010,0.0016,0.0028,0.0038,0.0055
766.5,0.0026,0.0085,0.0023,0.0016,0.0015,0.0093,-0.0010,0.0015,0.0028,0.0038,0.0054
767.0,0.0026,0.0085,0.0022,0.0015,0.0015,0.0093,-0.0010,0.0016,0.0027,0.0038,0.0054
767.5,0.0026,0.0085,0.0023,0.0016,0.0015,0.0093,-0.0009,0.0016,0.0027,0.0038,0.0054
768.0,0.0027,0.0084,0.0023,0.0015,0.0015,0.0094,-0.0009,0.0016,0.0027,0.0038,0.0054
768.5,0.0027,0.0084,0.0022,0.0015,0.0015,0.0094,-0.0009,0.0015,0.0027,0.0037,0.0054
769.0,0.0027,0.0084,0.0022,0.0016,0.0015,0.0094,-0.0009,0.0015,0.0026,0.0037,0.0054
769.5,0.0027,0.0084,0.0022,0.0016,0.0015,0.0094,-0.0008,0.0015,0.0026,0.0037,0.0054
770.0,0.0028,0.0084,0.0022,0.0015,0.0015,0.0094,-0.0008,0.0014,0.0025,0.0037,0.0054
770.5,0.0029,0.0084,0.0022,0.0016,0.0015,0.0094,-0.0007,0.0015,0.0026,0.0037,0.0054
771.0,0.0028,0.0083,0.0022,0.0016,0.0015,0.0093,-0.0007,0.0015,0.0025,0.0037,0.0054
771.5,0.0028,0.0083,0.0021,0.0015,0.0015,0.0093,-0.0008,0.0014,0.0025,0.0036,0.0053
772.0,0.0028,0.0083,0.0021,0.0015,0.0015,0.0092,-0.0008,0.0014,0.0025,0.0036,0.0054
772.5,0.0028,0.0082,0.0021,0.0015,0.0016,0.0092,-0.0007,0.0014,0.0025,0.0036,0.0053
773.0,0.0029,0.0082,0.0020,0.0015,0.0016,0.0091,-0.0007,0.0014,0.0025,0.0036,0.0053
773.5,0.0028,0.0081,0.0020,0.0015,0.0015,0.0090,-0.0007,0.0014,0.0026,0.0036,0.0053
774.0,0.0028,0.0081,0.0020,0.0014,0.0015,0.0089,-0.0007,0.0014,0.0025,0.0036,0.0053
774.5,0.0028,0.0082,0.0020,0.0014,0.0015,0.0088,-0.0007,0.0014,0.0025,0.0036,0.0053
775.0,0.0028,0.0082,0.0020,0.0014,0.0015,0.0088,-0.0007,0.0014,0.0025,0.0036,0.0053
