Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"January 20, 2022 1:34 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,DOBA4_210701,,100
2,O-S_210702,,200
3,L60_210702,,300
4,DCSW1_210701,,200
5,ALC_210702,,200
6,O-N_210702,,200
7,DCSW3_210701,,500
8,MDT_210630,,200
9,OPP-W_210629,,100
10,LM-ARB_210630,,100
11,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10,Abs 11
709.0,0.0064,0.0023,0.0067,0.0067,0.0070,0.0119,0.0079,0.0025,0.0125,0.0067,0.0000
709.5,0.0063,0.0023,0.0067,0.0067,0.0070,0.0118,0.0079,0.0024,0.0124,0.0066,0.0000
710.0,0.0061,0.0023,0.0067,0.0067,0.0069,0.0118,0.0079,0.0024,0.0122,0.0066,0.0000
710.5,0.0061,0.0024,0.0067,0.0067,0.0070,0.0118,0.0079,0.0024,0.0121,0.0066,0.0000
711.0,0.0060,0.0024,0.0067,0.0066,0.0069,0.0116,0.0078,0.0024,0.0119,0.0065,0.0000
711.5,0.0060,0.0024,0.0067,0.0067,0.0069,0.0116,0.0079,0.0024,0.0118,0.0065,0.0000
712.0,0.0059,0.0025,0.0068,0.0067,0.0069,0.0115,0.0079,0.0025,0.0117,0.0064,0.0001
712.5,0.0058,0.0025,0.0068,0.0066,0.0069,0.0115,0.0078,0.0024,0.0115,0.0064,0.0000
713.0,0.0058,0.0026,0.0068,0.0067,0.0069,0.0114,0.0078,0.0024,0.0114,0.0063,0.0000
713.5,0.0058,0.0026,0.0068,0.0066,0.0069,0.0114,0.0078,0.0025,0.0113,0.0063,0.0000
714.0,0.0058,0.0026,0.0068,0.0066,0.0068,0.0113,0.0078,0.0024,0.0112,0.0063,0.0000
714.5,0.0057,0.0027,0.0068,0.0066,0.0068,0.0112,0.0078,0.0025,0.0111,0.0062,0.0000
715.0,0.0057,0.0027,0.0068,0.0065,0.0068,0.0112,0.0078,0.0025,0.0111,0.0062,0.0000
715.5,0.0057,0.0028,0.0068,0.0065,0.0068,0.0111,0.0078,0.0025,0.0109,0.0061,0.0000
716.0,0.0057,0.0029,0.0069,0.0066,0.0069,0.0111,0.0079,0.0025,0.0109,0.0062,0.0000
716.5,0.0056,0.0030,0.0069,0.0065,0.0069,0.0111,0.0079,0.0025,0.0108,0.0062,0.0001
717.0,0.0056,0.0030,0.0070,0.0065,0.0068,0.0111,0.0078,0.0025,0.0108,0.0062,0.0000
717.5,0.0056,0.0031,0.0070,0.0064,0.0069,0.0111,0.0079,0.0025,0.0107,0.0061,0.0001
718.0,0.0055,0.0031,0.0070,0.0064,0.0068,0.0110,0.0078,0.0025,0.0106,0.0061,0.0000
718.5,0.0055,0.0031,0.0071,0.0064,0.0069,0.0110,0.0079,0.0025,0.0105,0.0061,0.0000
719.0,0.0054,0.0032,0.0071,0.0063,0.0069,0.0109,0.0078,0.0025,0.0104,0.0060,0.0000
719.5,0.0054,0.0032,0.0072,0.0063,0.0070,0.0110,0.0079,0.0026,0.0105,0.0061,0.0000
720.0,0.0054,0.0033,0.0073,0.0062,0.0070,0.0110,0.0079,0.0026,0.0104,0.0061,0.0000
720.5,0.0054,0.0033,0.0073,0.0061,0.0070,0.0109,0.0079,0.0026,0.0103,0.0060,0.0001
721.0,0.0054,0.0034,0.0074,0.0061,0.0070,0.0109,0.0079,0.0026,0.0103,0.0061,0.0000
721.5,0.0054,0.0034,0.0074,0.0060,0.0070,0.0108,0.0079,0.0026,0.0102,0.0060,0.0000
722.0,0.0054,0.0035,0.0075,0.0061,0.0071,0.0109,0.0079,0.0026,0.0102,0.0060,0.0001
722.5,0.0053,0.0035,0.0076,0.0060,0.0071,0.0108,0.0079,0.0026,0.0101,0.0060,0.0000
723.0,0.0053,0.0036,0.0076,0.0060,0.0071,0.0108,0.0078,0.0026,0.0100,0.0059,0.0000
723.5,0.0053,0.0037,0.0077,0.0060,0.0071,0.0108,0.0078,0.0026,0.0099,0.0059,-0.0000
724.0,0.0054,0.0038,0.0077,0.0061,0.0072,0.0108,0.0078,0.0027,0.0099,0.0060,0.0000
724.5,0.0053,0.0039,0.0077,0.0061,0.0072,0.0107,0.0078,0.0026,0.0099,0.0060,0.0000
725.0,0.0053,0.0039,0.0078,0.0061,0.0072,0.0107,0.0078,0.0027,0.0098,0.0060,0.0000
725.5,0.0052,0.0039,0.0078,0.0061,0.0072,0.0107,0.0077,0.0026,0.0097,0.0059,0.0000
726.0,0.0053,0.0040,0.0079,0.0061,0.0073,0.0107,0.0078,0.0027,0.0098,0.0060,0.0000
726.5,0.0053,0.0040,0.0079,0.0062,0.0073,0.0107,0.0078,0.0027,0.0097,0.0059,0.0000
727.0,0.0052,0.0041,0.0079,0.0063,0.0073,0.0106,0.0078,0.0027,0.0097,0.0059,0.0000
727.5,0.0052,0.0041,0.0079,0.0064,0.0074,0.0106,0.0077,0.0027,0.0096,0.0059,-0.0000
728.0,0.0052,0.0042,0.0080,0.0065,0.0074,0.0106,0.0077,0.0027,0.0097,0.0059,0.0000
728.5,0.0051,0.0042,0.0079,0.0067,0.0074,0.0106,0.0077,0.0027,0.0096,0.0059,-0.0001
729.0,0.0051,0.0043,0.0078,0.0067,0.0075,0.0106,0.0077,0.0027,0.0095,0.0059,-0.0000
729.5,0.0051,0.0043,0.0077,0.0068,0.0075,0.0105,0.0077,0.0027,0.0095,0.0059,-0.0000
730.0,0.0050,0.0043,0.0077,0.0068,0.0076,0.0105,0.0077,0.0027,0.0094,0.0058,0.0000
730.5,0.0050,0.0043,0.0076,0.0068,0.0076,0.0105,0.0077,0.0028,0.0094,0.0059,0.0001
731.0,0.0049,0.0043,0.0075,0.0068,0.0076,0.0105,0.0077,0.0027,0.0093,0.0058,-0.0000
731.5,0.0049,0.0043,0.0075,0.0068,0.0076,0.0104,0.0076,0.0027,0.0093,0.0058,-0.0000
732.0,0.0049,0.0043,0.0073,0.0067,0.0076,0.0103,0.0076,0.0027,0.0092,0.0057,-0.0000
732.5,0.0049,0.0043,0.0073,0.0067,0.0076,0.0103,0.0076,0.0027,0.0091,0.0057,-0.0000
733.0,0.0049,0.0043,0.0073,0.0066,0.0076,0.0102,0.0075,0.0027,0.0091,0.0057,-0.0000
733.5,0.0050,0.0043,0.0072,0.0066,0.0075,0.0101,0.0075,0.0026,0.0090,0.0056,-0.0001
734.0,0.0050,0.0042,0.0073,0.0066,0.0075,0.0101,0.0074,0.0026,0.0089,0.0055,-0.0000
734.5,0.0051,0.0041,0.0073,0.0066,0.0075,0.0101,0.0074,0.0026,0.0089,0.0055,-0.0000
735.0,0.0067,0.0043,0.0076,0.0066,0.0074,0.0102,0.0075,0.0032,0.0091,0.0057,0.0002
735.5,0.0068,0.0043,0.0075,0.0067,0.0074,0.0101,0.0075,0.0031,0.0091,0.0057,0.0002
736.0,0.0067,0.0042,0.0075,0.0068,0.0074,0.0101,0.0075,0.0031,0.0090,0.0056,0.0002
736.5,0.0066,0.0042,0.0074,0.0068,0.0074,0.0101,0.0074,0.0031,0.0089,0.0056,0.0002
737.0,0.0067,0.0042,0.0075,0.0069,0.0074,0.0101,0.0075,0.0031,0.0089,0.0056,0.0002
737.5,0.0067,0.0041,0.0075,0.0069,0.0074,0.0101,0.0074,0.0031,0.0089,0.0056,0.0001
738.0,0.0067,0.0041,0.0076,0.0070,0.0074,0.0100,0.0074,0.0030,0.0089,0.0055,0.0002
738.5,0.0068,0.0040,0.0077,0.0072,0.0074,0.0100,0.0074,0.0031,0.0089,0.0056,0.0002
739.0,0.0068,0.0040,0.0077,0.0074,0.0074,0.0100,0.0074,0.0030,0.0089,0.0055,0.0002
739.5,0.0068,0.0039,0.0078,0.0075,0.0075,0.0100,0.0074,0.0031,0.0088,0.0055,0.0002
740.0,0.0068,0.0038,0.0079,0.0075,0.0075,0.0100,0.0074,0.0031,0.0088,0.0055,0.0001
740.5,0.0067,0.0037,0.0079,0.0076,0.0074,0.0099,0.0074,0.0030,0.0087,0.0055,0.0001
741.0,0.0067,0.0037,0.0080,0.0077,0.0074,0.0100,0.0074,0.0030,0.0087,0.0056,0.0002
741.5,0.0068,0.0037,0.0080,0.0077,0.0073,0.0099,0.0074,0.0030,0.0087,0.0056,0.0002
742.0,0.0067,0.0036,0.0081,0.0076,0.0073,0.0099,0.0074,0.0030,0.0087,0.0056,0.0002
742.5,0.0065,0.0036,0.0081,0.0076,0.0073,0.0099,0.0074,0.0030,0.0086,0.0056,0.0001
743.0,0.0065,0.0035,0.0081,0.0075,0.0074,0.0099,0.0074,0.0030,0.0086,0.0056,0.0001
743.5,0.0064,0.0036,0.0082,0.0074,0.0074,0.0099,0.0074,0.0030,0.0085,0.0056,0.0001
744.0,0.0063,0.0035,0.0082,0.0073,0.0075,0.0099,0.0074,0.0030,0.0085,0.0056,0.0001
744.5,0.0061,0.0035,0.0082,0.0073,0.0076,0.0099,0.0074,0.0030,0.0085,0.0056,0.0001
745.0,0.0061,0.0035,0.0082,0.0072,0.0078,0.0099,0.0074,0.0031,0.0085,0.0055,0.0001
745.5,0.0060,0.0034,0.0082,0.0072,0.0079,0.0098,0.0074,0.0031,0.0084,0.0054,0.0001
746.0,0.0059,0.0035,0.0082,0.0072,0.0080,0.0098,0.0074,0.0031,0.0084,0.0053,0.0001
746.5,0.0058,0.0034,0.0081,0.0073,0.0081,0.0098,0.0074,0.0031,0.0083,0.0052,0.0001
747.0,0.0058,0.0034,0.0081,0.0073,0.0081,0.0098,0.0074,0.0031,0.0083,0.0052,0.0001
747.5,0.0057,0.0034,0.0080,0.0073,0.0081,0.0098,0.0073,0.0031,0.0083,0.0051,0.0001
748.0,0.0057,0.0034,0.0079,0.0074,0.0081,0.0098,0.0073,0.0031,0.0083,0.0050,0.0001
748.5,0.0056,0.0034,0.0077,0.0074,0.0082,0.0097,0.0073,0.0031,0.0082,0.0049,0.0001
749.0,0.0056,0.0034,0.0076,0.0074,0.0082,0.0098,0.0073,0.0031,0.0082,0.0049,0.0001
749.5,0.0056,0.0034,0.0075,0.0074,0.0083,0.0097,0.0073,0.0031,0.0082,0.0049,0.0001
750.0,0.0055,0.0034,0.0074,0.0075,0.0083,0.0096,0.0072,0.0031,0.0081,0.0048,0.0001
750.5,0.0056,0.0034,0.0074,0.0076,0.0083,0.0097,0.0073,0.0030,0.0080,0.0048,0.0001
751.0,0.0057,0.0034,0.0073,0.0075,0.0083,0.0096,0.0072,0.0030,0.0080,0.0048,0.0001
751.5,0.0058,0.0034,0.0073,0.0076,0.0083,0.0096,0.0073,0.0030,0.0080,0.0048,0.0001
752.0,0.0059,0.0034,0.0072,0.0076,0.0083,0.0096,0.0073,0.0030,0.0079,0.0048,0.0001
752.5,0.0059,0.0033,0.0072,0.0077,0.0083,0.0096,0.0074,0.0030,0.0079,0.0049,0.0001
753.0,0.0061,0.0033,0.0071,0.0077,0.0084,0.0096,0.0074,0.0030,0.0079,0.0050,0.0001
753.5,0.0063,0.0033,0.0071,0.0077,0.0083,0.0095,0.0074,0.0030,0.0079,0.0050,0.0001
754.0,0.0065,0.0032,0.0070,0.0077,0.0082,0.0095,0.0074,0.0029,0.0079,0.0050,0.0001
754.5,0.0068,0.0032,0.0070,0.0078,0.0082,0.0094,0.0075,0.0029,0.0079,0.0050,0.0001
755.0,0.0069,0.0031,0.0070,0.0078,0.0081,0.0094,0.0074,0.0028,0.0078,0.0051,0.0000
755.5,0.0070,0.0031,0.0068,0.0078,0.0081,0.0094,0.0075,0.0028,0.0078,0.0051,0.0001
756.0,0.0070,0.0031,0.0068,0.0078,0.0079,0.0094,0.0074,0.0028,0.0078,0.0051,0.0001
756.5,0.0070,0.0030,0.0067,0.0079,0.0078,0.0094,0.0073,0.0028,0.0077,0.0051,0.0001
757.0,0.0069,0.0030,0.0066,0.0078,0.0077,0.0094,0.0072,0.0028,0.0077,0.0051,0.0001
757.5,0.0068,0.0030,0.0066,0.0078,0.0077,0.0095,0.0072,0.0028,0.0078,0.0051,0.0001
758.0,0.0067,0.0029,0.0066,0.0078,0.0076,0.0094,0.0070,0.0027,0.0077,0.0050,0.0001
758.5,0.0065,0.0028,0.0065,0.0077,0.0074,0.0094,0.0069,0.0027,0.0077,0.0050,0.0001
759.0,0.0065,0.0028,0.0064,0.0077,0.0074,0.0094,0.0069,0.0026,0.0077,0.0050,0.0001
759.5,0.0066,0.0028,0.0065,0.0077,0.0074,0.0094,0.0068,0.0026,0.0076,0.0050,0.0001
760.0,0.0066,0.0028,0.0065,0.0077,0.0074,0.0093,0.0068,0.0026,0.0076,0.0049,0.0001
760.5,0.0067,0.0028,0.0064,0.0076,0.0073,0.0093,0.0067,0.0025,0.0076,0.0049,0.0001
761.0,0.0071,0.0028,0.0064,0.0076,0.0073,0.0093,0.0068,0.0026,0.0076,0.0048,0.0001
761.5,0.0072,0.0028,0.0063,0.0075,0.0072,0.0093,0.0067,0.0025,0.0076,0.0048,0.0001
762.0,0.0073,0.0029,0.0064,0.0075,0.0071,0.0092,0.0066,0.0025,0.0076,0.0047,0.0001
762.5,0.0074,0.0029,0.0063,0.0076,0.0071,0.0092,0.0066,0.0024,0.0077,0.0047,0.0001
763.0,0.0076,0.0030,0.0062,0.0076,0.0070,0.0092,0.0066,0.0023,0.0076,0.0047,0.0001
763.5,0.0075,0.0030,0.0062,0.0076,0.0070,0.0091,0.0065,0.0022,0.0076,0.0046,0.0000
764.0,0.0077,0.0031,0.0061,0.0076,0.0070,0.0092,0.0065,0.0023,0.0076,0.0047,0.0001
764.5,0.0078,0.0031,0.0061,0.0076,0.0070,0.0091,0.0065,0.0022,0.0076,0.0046,0.0000
765.0,0.0079,0.0031,0.0060,0.0076,0.0070,0.0091,0.0065,0.0022,0.0077,0.0046,0.0000
765.5,0.0081,0.0032,0.0060,0.0076,0.0071,0.0090,0.0065,0.0021,0.0077,0.0047,0.0000
766.0,0.0083,0.0032,0.0060,0.0077,0.0072,0.0090,0.0066,0.0021,0.0077,0.0046,0.0000
766.5,0.0083,0.0032,0.0060,0.0077,0.0073,0.0090,0.0065,0.0021,0.0076,0.0046,0.0000
767.0,0.0085,0.0032,0.0059,0.0077,0.0074,0.0090,0.0065,0.0021,0.0078,0.0046,0.0000
767.5,0.0086,0.0033,0.0060,0.0078,0.0072,0.0091,0.0066,0.0021,0.0078,0.0047,0.0001
768.0,0.0085,0.0033,0.0060,0.0078,0.0069,0.0090,0.0066,0.0021,0.0077,0.0046,0.0001
768.5,0.0085,0.0033,0.0060,0.0077,0.0068,0.0090,0.0065,0.0021,0.0077,0.0046,0.0000
769.0,0.0085,0.0032,0.0059,0.0076,0.0067,0.0090,0.0065,0.0020,0.0077,0.0045,0.0001
769.5,0.0083,0.0032,0.0059,0.0076,0.0065,0.0090,0.0065,0.0020,0.0077,0.0045,0.0000
770.0,0.0083,0.0033,0.0059,0.0077,0.0064,0.0091,0.0065,0.0021,0.0078,0.0045,0.0001
770.5,0.0081,0.0032,0.0058,0.0075,0.0062,0.0090,0.0064,0.0020,0.0077,0.0044,0.0000
771.0,0.0080,0.0032,0.0058,0.0076,0.0060,0.0091,0.0064,0.0020,0.0078,0.0044,0.0001
771.5,0.0078,0.0031,0.0057,0.0075,0.0058,0.0091,0.0063,0.0019,0.0077,0.0044,0.0001
772.0,0.0076,0.0031,0.0057,0.0074,0.0057,0.0091,0.0063,0.0019,0.0077,0.0043,0.0001
772.5,0.0074,0.0031,0.0057,0.0074,0.0055,0.0091,0.0063,0.0019,0.0077,0.0043,0.0001
773.0,0.0073,0.0031,0.0057,0.0074,0.0055,0.0091,0.0064,0.0019,0.0077,0.0043,0.0001
773.5,0.0071,0.0029,0.0056,0.0073,0.0054,0.0090,0.0063,0.0019,0.0076,0.0043,0.0001
774.0,0.0069,0.0029,0.0056,0.0073,0.0053,0.0090,0.0063,0.0018,0.0076,0.0043,0.0000
774.5,0.0066,0.0028,0.0057,0.0073,0.0053,0.0089,0.0063,0.0018,0.0076,0.0042,-0.0000
775.0,0.0066,0.0028,0.0057,0.0073,0.0053,0.0089,0.0063,0.0018,0.0076,0.0042,-0.0000
