Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"January 20, 2022 3:10 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,DCSW1_210701,,200
2,DOBA7_210629,,170
3,UM-ARB_210630,,150
4,DOBA5_210701,,100
5,DOBA8_210630,,200
6,HP_210629,,300
7,KP_210702,,100
8,CAP_210701,,300
9,ELV_210630,,300
10,OPP-E_210629,,100
11,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10,Abs 11
707.0,0.0022,0.0025,0.0029,0.0016,0.0019,0.0076,0.0066,-0.0012,0.0009,0.0027,-0.0010
707.5,0.0022,0.0023,0.0028,0.0015,0.0019,0.0076,0.0065,-0.0012,0.0008,0.0026,-0.0010
708.0,0.0021,0.0022,0.0026,0.0015,0.0018,0.0075,0.0064,-0.0012,0.0007,0.0026,-0.0010
708.5,0.0021,0.0022,0.0024,0.0014,0.0018,0.0075,0.0064,-0.0013,0.0007,0.0025,-0.0010
709.0,0.0021,0.0021,0.0023,0.0015,0.0018,0.0075,0.0064,-0.0012,0.0006,0.0024,-0.0009
709.5,0.0021,0.0020,0.0022,0.0015,0.0018,0.0075,0.0063,-0.0013,0.0005,0.0023,-0.0010
710.0,0.0021,0.0020,0.0020,0.0014,0.0018,0.0075,0.0062,-0.0013,0.0005,0.0023,-0.0010
710.5,0.0021,0.0019,0.0018,0.0014,0.0018,0.0074,0.0061,-0.0013,0.0004,0.0022,-0.0009
711.0,0.0021,0.0018,0.0016,0.0014,0.0018,0.0074,0.0060,-0.0013,0.0004,0.0021,-0.0010
711.5,0.0020,0.0018,0.0015,0.0014,0.0017,0.0074,0.0060,-0.0013,0.0004,0.0021,-0.0010
712.0,0.0020,0.0017,0.0015,0.0014,0.0018,0.0074,0.0060,-0.0013,0.0003,0.0021,-0.0010
712.5,0.0019,0.0017,0.0013,0.0013,0.0017,0.0073,0.0059,-0.0013,0.0003,0.0020,-0.0010
713.0,0.0019,0.0016,0.0012,0.0013,0.0017,0.0073,0.0060,-0.0013,0.0003,0.0019,-0.0010
713.5,0.0018,0.0015,0.0012,0.0013,0.0016,0.0073,0.0059,-0.0013,0.0003,0.0019,-0.0010
714.0,0.0017,0.0015,0.0011,0.0013,0.0016,0.0073,0.0059,-0.0013,0.0003,0.0019,-0.0010
714.5,0.0017,0.0015,0.0011,0.0013,0.0016,0.0073,0.0060,-0.0014,0.0004,0.0019,-0.0010
715.0,0.0017,0.0014,0.0010,0.0013,0.0015,0.0073,0.0059,-0.0014,0.0003,0.0018,-0.0010
715.5,0.0016,0.0014,0.0010,0.0013,0.0015,0.0073,0.0060,-0.0014,0.0004,0.0018,-0.0010
716.0,0.0014,0.0013,0.0009,0.0012,0.0015,0.0073,0.0059,-0.0014,0.0003,0.0016,-0.0010
716.5,0.0013,0.0013,0.0010,0.0012,0.0015,0.0073,0.0059,-0.0014,0.0003,0.0016,-0.0010
717.0,0.0012,0.0012,0.0009,0.0012,0.0015,0.0073,0.0059,-0.0014,0.0003,0.0016,-0.0010
717.5,0.0012,0.0011,0.0009,0.0012,0.0015,0.0073,0.0059,-0.0015,0.0002,0.0015,-0.0010
718.0,0.0011,0.0011,0.0009,0.0012,0.0015,0.0073,0.0059,-0.0015,0.0002,0.0016,-0.0010
718.5,0.0011,0.0011,0.0008,0.0012,0.0014,0.0073,0.0059,-0.0015,0.0002,0.0016,-0.0010
719.0,0.0010,0.0011,0.0008,0.0012,0.0014,0.0073,0.0059,-0.0015,0.0002,0.0015,-0.0010
719.5,0.0010,0.0010,0.0007,0.0011,0.0014,0.0072,0.0058,-0.0015,0.0002,0.0015,-0.0011
720.0,0.0009,0.0009,0.0006,0.0010,0.0012,0.0071,0.0057,-0.0017,0.0001,0.0013,-0.0012
720.5,0.0008,0.0007,0.0005,0.0009,0.0011,0.0070,0.0056,-0.0018,0.0000,0.0012,-0.0013
721.0,0.0007,0.0006,0.0004,0.0008,0.0011,0.0069,0.0056,-0.0018,0.0001,0.0012,-0.0013
721.5,0.0008,0.0006,0.0004,0.0008,0.0010,0.0069,0.0055,-0.0019,0.0001,0.0012,-0.0013
722.0,0.0007,0.0005,0.0003,0.0007,0.0010,0.0069,0.0055,-0.0019,0.0002,0.0011,-0.0014
722.5,0.0006,0.0005,0.0002,0.0006,0.0009,0.0068,0.0054,-0.0020,0.0002,0.0010,-0.0015
723.0,0.0005,0.0003,0.0000,0.0005,0.0008,0.0066,0.0052,-0.0021,0.0001,0.0009,-0.0016
723.5,0.0005,0.0004,-0.0000,0.0005,0.0008,0.0066,0.0052,-0.0021,0.0002,0.0008,-0.0016
724.0,0.0005,0.0004,0.0001,0.0006,0.0009,0.0067,0.0053,-0.0021,0.0002,0.0009,-0.0015
724.5,0.0007,0.0005,0.0002,0.0007,0.0010,0.0068,0.0053,-0.0020,0.0003,0.0010,-0.0014
725.0,0.0008,0.0007,0.0003,0.0008,0.0011,0.0069,0.0054,-0.0019,0.0004,0.0012,-0.0013
725.5,0.0010,0.0008,0.0004,0.0010,0.0013,0.0071,0.0056,-0.0017,0.0005,0.0013,-0.0011
726.0,0.0011,0.0009,0.0006,0.0011,0.0014,0.0071,0.0055,-0.0016,0.0005,0.0014,-0.0010
726.5,0.0010,0.0009,0.0005,0.0011,0.0014,0.0071,0.0055,-0.0016,0.0005,0.0014,-0.0010
727.0,0.0011,0.0009,0.0005,0.0011,0.0014,0.0071,0.0055,-0.0016,0.0005,0.0013,-0.0010
727.5,0.0010,0.0009,0.0005,0.0011,0.0014,0.0071,0.0054,-0.0016,0.0005,0.0013,-0.0010
728.0,0.0011,0.0009,0.0006,0.0012,0.0014,0.0071,0.0054,-0.0016,0.0005,0.0014,-0.0010
728.5,0.0010,0.0008,0.0005,0.0011,0.0014,0.0070,0.0053,-0.0017,0.0005,0.0014,-0.0010
729.0,0.0011,0.0008,0.0006,0.0012,0.0014,0.0071,0.0053,-0.0017,0.0006,0.0014,-0.0010
729.5,0.0010,0.0007,0.0005,0.0011,0.0014,0.0070,0.0052,-0.0017,0.0005,0.0013,-0.0011
730.0,0.0010,0.0007,0.0005,0.0011,0.0014,0.0071,0.0052,-0.0017,0.0005,0.0014,-0.0011
730.5,0.0010,0.0007,0.0005,0.0011,0.0014,0.0071,0.0052,-0.0017,0.0005,0.0013,-0.0010
731.0,0.0011,0.0007,0.0005,0.0011,0.0014,0.0071,0.0052,-0.0016,0.0005,0.0014,-0.0010
731.5,0.0011,0.0006,0.0005,0.0010,0.0014,0.0070,0.0052,-0.0017,0.0004,0.0013,-0.0010
732.0,0.0011,0.0006,0.0004,0.0010,0.0013,0.0070,0.0052,-0.0017,0.0003,0.0013,-0.0010
732.5,0.0011,0.0005,0.0004,0.0010,0.0013,0.0070,0.0052,-0.0017,0.0002,0.0013,-0.0010
733.0,0.0010,0.0005,0.0003,0.0010,0.0013,0.0070,0.0052,-0.0017,0.0001,0.0013,-0.0010
733.5,0.0011,0.0005,0.0003,0.0009,0.0013,0.0070,0.0052,-0.0018,0.0001,0.0012,-0.0010
734.0,0.0011,0.0005,0.0002,0.0009,0.0013,0.0070,0.0052,-0.0018,0.0001,0.0012,-0.0011
734.5,0.0010,0.0005,0.0001,0.0009,0.0013,0.0069,0.0052,-0.0018,0.0001,0.0012,-0.0010
735.0,0.0008,0.0004,-0.0002,0.0007,0.0009,0.0066,0.0049,-0.0021,-0.0004,0.0011,-0.0013
735.5,0.0007,0.0004,-0.0002,0.0006,0.0009,0.0065,0.0050,-0.0021,-0.0005,0.0010,-0.0013
736.0,0.0007,0.0005,-0.0002,0.0007,0.0010,0.0065,0.0050,-0.0020,-0.0004,0.0011,-0.0013
736.5,0.0007,0.0005,-0.0002,0.0007,0.0009,0.0065,0.0050,-0.0020,-0.0004,0.0010,-0.0013
737.0,0.0008,0.0006,-0.0001,0.0008,0.0010,0.0065,0.0051,-0.0020,-0.0004,0.0010,-0.0013
737.5,0.0008,0.0006,-0.0002,0.0007,0.0010,0.0064,0.0051,-0.0020,-0.0004,0.0010,-0.0013
738.0,0.0008,0.0006,-0.0002,0.0007,0.0010,0.0064,0.0051,-0.0020,-0.0004,0.0010,-0.0013
738.5,0.0009,0.0006,-0.0002,0.0007,0.0010,0.0063,0.0052,-0.0020,-0.0004,0.0010,-0.0013
739.0,0.0009,0.0004,-0.0003,0.0007,0.0010,0.0062,0.0052,-0.0020,-0.0004,0.0010,-0.0013
739.5,0.0010,0.0005,-0.0002,0.0006,0.0010,0.0062,0.0053,-0.0020,-0.0004,0.0009,-0.0013
740.0,0.0010,0.0006,-0.0002,0.0006,0.0010,0.0061,0.0054,-0.0020,-0.0003,0.0009,-0.0013
740.5,0.0011,0.0006,-0.0002,0.0006,0.0010,0.0061,0.0054,-0.0020,-0.0003,0.0008,-0.0013
741.0,0.0011,0.0007,-0.0002,0.0007,0.0010,0.0061,0.0054,-0.0020,-0.0002,0.0008,-0.0013
741.5,0.0011,0.0007,-0.0002,0.0007,0.0010,0.0061,0.0055,-0.0019,-0.0001,0.0008,-0.0013
742.0,0.0011,0.0007,-0.0002,0.0007,0.0010,0.0061,0.0055,-0.0020,-0.0002,0.0008,-0.0013
742.5,0.0011,0.0006,-0.0002,0.0007,0.0010,0.0061,0.0056,-0.0020,-0.0002,0.0007,-0.0013
743.0,0.0011,0.0006,-0.0001,0.0007,0.0011,0.0061,0.0056,-0.0019,-0.0001,0.0007,-0.0012
743.5,0.0011,0.0005,-0.0001,0.0006,0.0011,0.0061,0.0056,-0.0019,-0.0002,0.0006,-0.0013
744.0,0.0010,0.0004,-0.0001,0.0006,0.0011,0.0061,0.0056,-0.0020,-0.0002,0.0005,-0.0013
744.5,0.0011,0.0003,-0.0001,0.0006,0.0011,0.0061,0.0057,-0.0019,-0.0002,0.0005,-0.0013
745.0,0.0011,0.0002,-0.0001,0.0006,0.0011,0.0060,0.0057,-0.0020,-0.0002,0.0004,-0.0013
745.5,0.0010,0.0001,-0.0000,0.0006,0.0011,0.0060,0.0057,-0.0020,-0.0002,0.0003,-0.0013
746.0,0.0010,0.0002,-0.0000,0.0006,0.0011,0.0060,0.0057,-0.0020,-0.0002,0.0003,-0.0012
746.5,0.0010,0.0000,0.0000,0.0005,0.0010,0.0060,0.0057,-0.0020,-0.0002,0.0002,-0.0013
747.0,0.0010,0.0000,0.0000,0.0005,0.0010,0.0059,0.0056,-0.0020,-0.0002,0.0001,-0.0012
747.5,0.0010,0.0000,0.0000,0.0005,0.0010,0.0059,0.0056,-0.0019,-0.0002,-0.0000,-0.0012
748.0,0.0010,-0.0000,0.0000,0.0004,0.0010,0.0059,0.0055,-0.0019,-0.0002,-0.0001,-0.0012
748.5,0.0011,-0.0001,0.0000,0.0005,0.0010,0.0059,0.0055,-0.0019,-0.0002,-0.0002,-0.0012
749.0,0.0011,-0.0001,0.0000,0.0005,0.0010,0.0059,0.0055,-0.0019,-0.0001,-0.0003,-0.0012
749.5,0.0012,-0.0001,0.0000,0.0005,0.0010,0.0059,0.0055,-0.0019,-0.0001,-0.0003,-0.0012
750.0,0.0012,-0.0001,0.0000,0.0005,0.0010,0.0059,0.0055,-0.0019,-0.0001,-0.0004,-0.0012
750.5,0.0012,-0.0002,-0.0001,0.0005,0.0009,0.0058,0.0055,-0.0020,-0.0001,-0.0004,-0.0013
751.0,0.0012,-0.0002,0.0000,0.0006,0.0009,0.0059,0.0055,-0.0019,-0.0001,-0.0004,-0.0012
751.5,0.0012,-0.0002,0.0001,0.0006,0.0009,0.0059,0.0055,-0.0020,-0.0001,-0.0005,-0.0013
752.0,0.0012,-0.0002,0.0000,0.0006,0.0009,0.0059,0.0055,-0.0020,-0.0001,-0.0005,-0.0012
752.5,0.0011,-0.0002,0.0000,0.0005,0.0009,0.0059,0.0055,-0.0020,0.0000,-0.0006,-0.0013
753.0,0.0011,-0.0003,0.0001,0.0006,0.0009,0.0058,0.0055,-0.0020,0.0001,-0.0006,-0.0013
753.5,0.0011,-0.0004,0.0001,0.0005,0.0008,0.0058,0.0055,-0.0021,0.0001,-0.0007,-0.0013
754.0,0.0010,-0.0004,0.0002,0.0005,0.0008,0.0057,0.0055,-0.0021,0.0002,-0.0007,-0.0013
754.5,0.0009,-0.0005,0.0003,0.0005,0.0008,0.0057,0.0055,-0.0021,0.0002,-0.0007,-0.0013
755.0,0.0008,-0.0005,0.0004,0.0005,0.0008,0.0057,0.0055,-0.0021,0.0002,-0.0007,-0.0013
755.5,0.0008,-0.0005,0.0004,0.0005,0.0008,0.0057,0.0055,-0.0021,0.0003,-0.0008,-0.0013
756.0,0.0008,-0.0004,0.0005,0.0005,0.0008,0.0058,0.0056,-0.0021,0.0004,-0.0007,-0.0012
756.5,0.0007,-0.0005,0.0004,0.0004,0.0008,0.0057,0.0056,-0.0022,0.0004,-0.0008,-0.0013
757.0,0.0006,-0.0006,0.0004,0.0004,0.0008,0.0057,0.0055,-0.0022,0.0004,-0.0009,-0.0014
757.5,0.0006,-0.0006,0.0005,0.0004,0.0008,0.0057,0.0056,-0.0022,0.0005,-0.0009,-0.0013
758.0,0.0006,-0.0006,0.0005,0.0004,0.0008,0.0057,0.0056,-0.0023,0.0005,-0.0010,-0.0013
758.5,0.0006,-0.0007,0.0005,0.0003,0.0008,0.0057,0.0056,-0.0023,0.0005,-0.0010,-0.0013
759.0,0.0006,-0.0007,0.0006,0.0003,0.0008,0.0057,0.0056,-0.0023,0.0006,-0.0010,-0.0013
759.5,0.0005,-0.0007,0.0006,0.0003,0.0007,0.0057,0.0056,-0.0023,0.0006,-0.0011,-0.0013
760.0,0.0006,-0.0007,0.0006,0.0003,0.0008,0.0057,0.0056,-0.0023,0.0006,-0.0011,-0.0013
760.5,0.0006,-0.0008,0.0005,0.0002,0.0007,0.0057,0.0055,-0.0024,0.0006,-0.0012,-0.0014
761.0,0.0006,-0.0007,0.0005,0.0002,0.0008,0.0057,0.0056,-0.0023,0.0006,-0.0012,-0.0013
761.5,0.0006,-0.0008,0.0005,0.0002,0.0007,0.0057,0.0056,-0.0024,0.0007,-0.0012,-0.0013
762.0,0.0006,-0.0008,0.0005,0.0002,0.0007,0.0057,0.0056,-0.0024,0.0008,-0.0012,-0.0014
762.5,0.0007,-0.0007,0.0005,0.0002,0.0007,0.0058,0.0056,-0.0023,0.0008,-0.0012,-0.0013
763.0,0.0006,-0.0008,0.0004,0.0002,0.0007,0.0058,0.0055,-0.0023,0.0008,-0.0012,-0.0013
763.5,0.0006,-0.0007,0.0005,0.0002,0.0008,0.0058,0.0056,-0.0023,0.0009,-0.0012,-0.0013
764.0,0.0005,-0.0008,0.0007,0.0002,0.0007,0.0058,0.0055,-0.0023,0.0009,-0.0012,-0.0014
764.5,0.0005,-0.0008,0.0009,0.0001,0.0007,0.0058,0.0055,-0.0023,0.0009,-0.0012,-0.0014
765.0,0.0004,-0.0008,0.0009,0.0001,0.0008,0.0057,0.0055,-0.0023,0.0009,-0.0012,-0.0014
765.5,0.0004,-0.0007,0.0010,0.0001,0.0008,0.0058,0.0056,-0.0023,0.0009,-0.0011,-0.0014
766.0,0.0004,-0.0007,0.0012,0.0002,0.0008,0.0058,0.0057,-0.0023,0.0010,-0.0011,-0.0013
766.5,0.0003,-0.0007,0.0011,0.0002,0.0008,0.0058,0.0056,-0.0022,0.0009,-0.0010,-0.0013
767.0,0.0003,-0.0007,0.0011,0.0002,0.0008,0.0058,0.0056,-0.0022,0.0009,-0.0010,-0.0013
767.5,0.0003,-0.0007,0.0011,0.0002,0.0008,0.0057,0.0056,-0.0022,0.0008,-0.0010,-0.0014
768.0,0.0002,-0.0007,0.0010,0.0003,0.0007,0.0057,0.0056,-0.0023,0.0008,-0.0010,-0.0014
768.5,0.0002,-0.0006,0.0011,0.0003,0.0007,0.0057,0.0056,-0.0023,0.0007,-0.0010,-0.0014
769.0,0.0002,-0.0006,0.0011,0.0003,0.0007,0.0057,0.0055,-0.0022,0.0006,-0.0009,-0.0014
769.5,0.0002,-0.0006,0.0010,0.0003,0.0007,0.0057,0.0055,-0.0022,0.0006,-0.0009,-0.0014
770.0,0.0002,-0.0006,0.0010,0.0003,0.0007,0.0057,0.0055,-0.0022,0.0005,-0.0008,-0.0014
770.5,0.0002,-0.0006,0.0011,0.0004,0.0007,0.0057,0.0055,-0.0022,0.0004,-0.0007,-0.0013
771.0,0.0002,-0.0005,0.0010,0.0003,0.0007,0.0057,0.0054,-0.0022,0.0004,-0.0007,-0.0013
771.5,0.0002,-0.0005,0.0010,0.0004,0.0007,0.0057,0.0054,-0.0022,0.0003,-0.0006,-0.0013
772.0,0.0002,-0.0005,0.0010,0.0004,0.0007,0.0056,0.0053,-0.0022,0.0003,-0.0006,-0.0013
772.5,0.0002,-0.0006,0.0009,0.0004,0.0007,0.0056,0.0053,-0.0022,0.0002,-0.0005,-0.0014
773.0,0.0002,-0.0006,0.0009,0.0005,0.0007,0.0055,0.0052,-0.0022,0.0002,-0.0005,-0.0014
773.5,0.0002,-0.0006,0.0008,0.0004,0.0007,0.0056,0.0052,-0.0023,0.0001,-0.0005,-0.0014
774.0,0.0002,-0.0006,0.0007,0.0005,0.0008,0.0055,0.0051,-0.0023,0.0001,-0.0004,-0.0014
774.5,0.0003,-0.0007,0.0005,0.0004,0.0008,0.0055,0.0051,-0.0023,-0.0000,-0.0004,-0.0014
775.0,0.0003,-0.0007,0.0005,0.0004,0.0008,0.0055,0.0051,-0.0023,-0.0000,-0.0004,-0.0014
