Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"January 20, 2022 10:51 AM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,O-S_210611,,200
2,ELV_210608,,300
3,CAP_210607,,500
4,UM-ARB_210603,,100
5,LM-ARB_210603,,100
6,MDT_210610,,400
7,HP-UW_210610,,300
8,ALC_210608,,300
9,KP_210611,,100
10,L60_210611,,200
11,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10,Abs 11
707.5,0.0184,0.0022,0.0051,0.0017,0.0084,0.0179,0.0097,-0.0003,0.0156,0.0001,-0.0010
708.0,0.0184,0.0022,0.0051,0.0017,0.0083,0.0179,0.0096,-0.0003,0.0156,0.0001,-0.0009
708.5,0.0184,0.0022,0.0050,0.0016,0.0082,0.0179,0.0095,-0.0004,0.0155,0.0001,-0.0009
709.0,0.0183,0.0021,0.0049,0.0016,0.0081,0.0179,0.0094,-0.0004,0.0154,0.0001,-0.0009
709.5,0.0183,0.0020,0.0049,0.0016,0.0081,0.0179,0.0094,-0.0004,0.0154,0.0001,-0.0009
710.0,0.0182,0.0020,0.0048,0.0015,0.0080,0.0178,0.0093,-0.0004,0.0153,0.0001,-0.0009
710.5,0.0181,0.0020,0.0048,0.0015,0.0079,0.0179,0.0093,-0.0004,0.0153,0.0001,-0.0009
711.0,0.0181,0.0020,0.0047,0.0015,0.0079,0.0178,0.0092,-0.0005,0.0152,0.0001,-0.0009
711.5,0.0181,0.0019,0.0047,0.0015,0.0079,0.0178,0.0091,-0.0005,0.0151,0.0001,-0.0009
712.0,0.0180,0.0019,0.0046,0.0014,0.0078,0.0177,0.0090,-0.0005,0.0150,0.0001,-0.0009
712.5,0.0179,0.0018,0.0046,0.0014,0.0078,0.0177,0.0089,-0.0005,0.0150,0.0001,-0.0009
713.0,0.0179,0.0018,0.0045,0.0014,0.0078,0.0178,0.0088,-0.0005,0.0149,0.0001,-0.0010
713.5,0.0179,0.0018,0.0045,0.0014,0.0077,0.0178,0.0087,-0.0005,0.0149,0.0001,-0.0009
714.0,0.0178,0.0018,0.0044,0.0014,0.0077,0.0177,0.0087,-0.0005,0.0148,0.0001,-0.0009
714.5,0.0178,0.0017,0.0044,0.0014,0.0077,0.0177,0.0086,-0.0006,0.0147,0.0001,-0.0009
715.0,0.0177,0.0017,0.0044,0.0014,0.0077,0.0177,0.0085,-0.0006,0.0146,0.0001,-0.0010
715.5,0.0176,0.0017,0.0042,0.0014,0.0077,0.0177,0.0084,-0.0006,0.0145,0.0001,-0.0010
716.0,0.0177,0.0017,0.0043,0.0015,0.0078,0.0178,0.0084,-0.0006,0.0144,0.0001,-0.0009
716.5,0.0176,0.0017,0.0042,0.0015,0.0078,0.0177,0.0083,-0.0006,0.0143,0.0001,-0.0010
717.0,0.0176,0.0017,0.0042,0.0015,0.0078,0.0178,0.0083,-0.0006,0.0143,0.0001,-0.0010
717.5,0.0175,0.0017,0.0042,0.0015,0.0078,0.0177,0.0083,-0.0006,0.0142,0.0001,-0.0010
718.0,0.0175,0.0017,0.0041,0.0015,0.0077,0.0177,0.0082,-0.0006,0.0142,0.0001,-0.0010
718.5,0.0174,0.0016,0.0041,0.0015,0.0077,0.0177,0.0082,-0.0006,0.0142,0.0001,-0.0010
719.0,0.0174,0.0016,0.0041,0.0015,0.0077,0.0177,0.0081,-0.0006,0.0142,0.0001,-0.0010
719.5,0.0173,0.0016,0.0040,0.0015,0.0077,0.0177,0.0081,-0.0007,0.0142,0.0001,-0.0010
720.0,0.0173,0.0016,0.0041,0.0015,0.0077,0.0177,0.0081,-0.0006,0.0142,0.0001,-0.0010
720.5,0.0173,0.0016,0.0040,0.0015,0.0076,0.0177,0.0081,-0.0007,0.0142,0.0001,-0.0010
721.0,0.0173,0.0015,0.0039,0.0014,0.0076,0.0176,0.0080,-0.0007,0.0141,0.0001,-0.0010
721.5,0.0173,0.0015,0.0039,0.0014,0.0076,0.0177,0.0080,-0.0007,0.0141,0.0001,-0.0010
722.0,0.0173,0.0015,0.0040,0.0015,0.0076,0.0177,0.0080,-0.0007,0.0141,0.0001,-0.0010
722.5,0.0172,0.0015,0.0039,0.0014,0.0076,0.0177,0.0079,-0.0007,0.0141,0.0001,-0.0010
723.0,0.0172,0.0015,0.0039,0.0014,0.0076,0.0176,0.0080,-0.0007,0.0140,0.0001,-0.0011
723.5,0.0172,0.0015,0.0039,0.0013,0.0076,0.0176,0.0080,-0.0007,0.0140,0.0001,-0.0011
724.0,0.0171,0.0014,0.0038,0.0013,0.0076,0.0176,0.0079,-0.0007,0.0139,0.0001,-0.0011
724.5,0.0172,0.0014,0.0038,0.0012,0.0075,0.0176,0.0080,-0.0007,0.0139,0.0001,-0.0011
725.0,0.0172,0.0014,0.0038,0.0012,0.0075,0.0175,0.0080,-0.0007,0.0139,0.0001,-0.0011
725.5,0.0172,0.0014,0.0038,0.0011,0.0074,0.0175,0.0080,-0.0007,0.0138,0.0001,-0.0010
726.0,0.0172,0.0014,0.0038,0.0011,0.0074,0.0175,0.0080,-0.0007,0.0138,0.0001,-0.0011
726.5,0.0173,0.0014,0.0038,0.0010,0.0073,0.0175,0.0080,-0.0007,0.0138,0.0001,-0.0011
727.0,0.0173,0.0014,0.0038,0.0010,0.0073,0.0174,0.0080,-0.0007,0.0138,0.0001,-0.0011
727.5,0.0173,0.0014,0.0037,0.0010,0.0072,0.0175,0.0081,-0.0007,0.0138,0.0002,-0.0011
728.0,0.0173,0.0014,0.0037,0.0009,0.0072,0.0174,0.0081,-0.0007,0.0137,0.0002,-0.0011
728.5,0.0173,0.0014,0.0037,0.0009,0.0072,0.0174,0.0081,-0.0007,0.0138,0.0002,-0.0011
729.0,0.0173,0.0014,0.0037,0.0009,0.0074,0.0174,0.0081,-0.0006,0.0138,0.0002,-0.0011
729.5,0.0173,0.0014,0.0037,0.0008,0.0074,0.0174,0.0081,-0.0006,0.0138,0.0002,-0.0011
730.0,0.0172,0.0013,0.0037,0.0008,0.0074,0.0173,0.0081,-0.0007,0.0138,0.0002,-0.0011
730.5,0.0173,0.0014,0.0037,0.0008,0.0074,0.0173,0.0081,-0.0007,0.0138,0.0002,-0.0011
731.0,0.0172,0.0013,0.0037,0.0008,0.0074,0.0173,0.0081,-0.0007,0.0138,0.0001,-0.0011
731.5,0.0172,0.0013,0.0036,0.0007,0.0074,0.0172,0.0080,-0.0007,0.0137,0.0001,-0.0011
732.0,0.0172,0.0012,0.0035,0.0007,0.0073,0.0171,0.0080,-0.0007,0.0137,0.0000,-0.0011
732.5,0.0172,0.0012,0.0035,0.0006,0.0073,0.0171,0.0079,-0.0007,0.0136,0.0000,-0.0011
733.0,0.0172,0.0012,0.0036,0.0007,0.0073,0.0170,0.0079,-0.0006,0.0136,0.0000,-0.0011
733.5,0.0171,0.0011,0.0035,0.0006,0.0071,0.0169,0.0078,-0.0007,0.0134,-0.0001,-0.0011
734.0,0.0171,0.0012,0.0035,0.0006,0.0072,0.0169,0.0078,-0.0007,0.0135,0.0000,-0.0011
734.5,0.0171,0.0011,0.0035,0.0005,0.0071,0.0169,0.0077,-0.0007,0.0134,-0.0000,-0.0011
735.0,0.0186,0.0020,0.0044,0.0014,0.0084,0.0178,0.0082,0.0006,0.0147,0.0014,0.0001
735.5,0.0186,0.0021,0.0044,0.0014,0.0083,0.0177,0.0083,0.0005,0.0147,0.0014,0.0000
736.0,0.0186,0.0020,0.0043,0.0013,0.0082,0.0177,0.0083,0.0004,0.0146,0.0013,-0.0000
736.5,0.0187,0.0020,0.0044,0.0013,0.0081,0.0176,0.0082,0.0005,0.0146,0.0014,0.0000
737.0,0.0187,0.0019,0.0042,0.0012,0.0079,0.0175,0.0082,0.0004,0.0145,0.0013,-0.0001
737.5,0.0187,0.0019,0.0042,0.0012,0.0079,0.0175,0.0082,0.0004,0.0145,0.0013,-0.0001
738.0,0.0187,0.0018,0.0042,0.0011,0.0077,0.0174,0.0082,0.0003,0.0145,0.0012,-0.0002
738.5,0.0187,0.0017,0.0041,0.0011,0.0076,0.0173,0.0082,0.0003,0.0145,0.0012,-0.0002
739.0,0.0187,0.0017,0.0041,0.0011,0.0076,0.0173,0.0081,0.0003,0.0144,0.0012,-0.0002
739.5,0.0187,0.0017,0.0041,0.0010,0.0075,0.0172,0.0081,0.0002,0.0143,0.0012,-0.0003
740.0,0.0186,0.0017,0.0040,0.0010,0.0076,0.0172,0.0081,0.0002,0.0142,0.0012,-0.0003
740.5,0.0185,0.0016,0.0040,0.0009,0.0075,0.0171,0.0080,0.0001,0.0141,0.0011,-0.0004
741.0,0.0185,0.0016,0.0040,0.0009,0.0074,0.0171,0.0080,0.0001,0.0140,0.0011,-0.0004
741.5,0.0184,0.0015,0.0040,0.0008,0.0075,0.0170,0.0079,0.0001,0.0140,0.0010,-0.0004
742.0,0.0184,0.0015,0.0040,0.0008,0.0074,0.0170,0.0079,0.0001,0.0140,0.0009,-0.0004
742.5,0.0184,0.0015,0.0039,0.0007,0.0074,0.0169,0.0079,0.0000,0.0140,0.0008,-0.0005
743.0,0.0184,0.0015,0.0039,0.0007,0.0074,0.0169,0.0078,0.0000,0.0140,0.0007,-0.0005
743.5,0.0183,0.0015,0.0039,0.0007,0.0075,0.0168,0.0078,-0.0000,0.0139,0.0006,-0.0006
744.0,0.0182,0.0015,0.0038,0.0006,0.0074,0.0168,0.0077,-0.0000,0.0140,0.0006,-0.0006
744.5,0.0181,0.0014,0.0038,0.0006,0.0074,0.0167,0.0077,-0.0000,0.0140,0.0006,-0.0006
745.0,0.0179,0.0013,0.0038,0.0005,0.0073,0.0167,0.0076,-0.0001,0.0140,0.0005,-0.0007
745.5,0.0177,0.0014,0.0038,0.0005,0.0073,0.0166,0.0075,-0.0001,0.0140,0.0005,-0.0006
746.0,0.0176,0.0014,0.0038,0.0005,0.0072,0.0166,0.0075,-0.0001,0.0140,0.0005,-0.0007
746.5,0.0174,0.0014,0.0038,0.0005,0.0073,0.0165,0.0073,-0.0001,0.0139,0.0005,-0.0007
747.0,0.0172,0.0013,0.0038,0.0004,0.0072,0.0165,0.0072,-0.0002,0.0139,0.0005,-0.0007
747.5,0.0170,0.0013,0.0038,0.0003,0.0072,0.0164,0.0071,-0.0002,0.0139,0.0005,-0.0007
748.0,0.0169,0.0013,0.0037,0.0003,0.0072,0.0164,0.0070,-0.0002,0.0138,0.0005,-0.0008
748.5,0.0167,0.0014,0.0037,0.0004,0.0072,0.0164,0.0070,-0.0002,0.0137,0.0006,-0.0008
749.0,0.0166,0.0014,0.0037,0.0003,0.0073,0.0163,0.0069,-0.0003,0.0136,0.0006,-0.0008
749.5,0.0164,0.0013,0.0036,0.0002,0.0072,0.0163,0.0068,-0.0003,0.0136,0.0006,-0.0009
750.0,0.0163,0.0014,0.0037,0.0002,0.0073,0.0162,0.0068,-0.0003,0.0135,0.0007,-0.0008
750.5,0.0162,0.0014,0.0036,0.0002,0.0072,0.0162,0.0067,-0.0004,0.0133,0.0009,-0.0009
751.0,0.0161,0.0014,0.0036,0.0001,0.0071,0.0162,0.0067,-0.0004,0.0132,0.0009,-0.0009
751.5,0.0160,0.0014,0.0036,0.0001,0.0070,0.0162,0.0067,-0.0004,0.0130,0.0009,-0.0009
752.0,0.0159,0.0013,0.0035,0.0000,0.0069,0.0161,0.0066,-0.0005,0.0127,0.0008,-0.0010
752.5,0.0158,0.0013,0.0035,0.0000,0.0067,0.0161,0.0066,-0.0005,0.0125,0.0007,-0.0010
753.0,0.0156,0.0013,0.0034,0.0000,0.0067,0.0160,0.0065,-0.0005,0.0123,0.0006,-0.0010
753.5,0.0156,0.0013,0.0034,0.0000,0.0066,0.0160,0.0065,-0.0005,0.0122,0.0007,-0.0009
754.0,0.0155,0.0013,0.0034,-0.0000,0.0065,0.0160,0.0064,-0.0006,0.0121,0.0006,-0.0010
754.5,0.0154,0.0012,0.0034,-0.0000,0.0065,0.0159,0.0064,-0.0005,0.0121,0.0006,-0.0010
755.0,0.0154,0.0012,0.0033,-0.0000,0.0064,0.0159,0.0064,-0.0006,0.0120,0.0006,-0.0010
755.5,0.0153,0.0012,0.0033,-0.0001,0.0063,0.0159,0.0064,-0.0006,0.0119,0.0005,-0.0010
756.0,0.0153,0.0012,0.0033,-0.0001,0.0062,0.0159,0.0064,-0.0007,0.0119,0.0005,-0.0010
756.5,0.0153,0.0012,0.0033,-0.0001,0.0062,0.0159,0.0064,-0.0007,0.0119,0.0004,-0.0010
757.0,0.0152,0.0011,0.0033,-0.0001,0.0061,0.0159,0.0064,-0.0007,0.0119,0.0003,-0.0010
757.5,0.0151,0.0011,0.0032,-0.0001,0.0061,0.0160,0.0064,-0.0007,0.0118,0.0002,-0.0010
758.0,0.0151,0.0011,0.0032,-0.0001,0.0062,0.0160,0.0065,-0.0008,0.0118,0.0001,-0.0011
758.5,0.0151,0.0011,0.0032,-0.0002,0.0062,0.0159,0.0065,-0.0007,0.0118,0.0001,-0.0010
759.0,0.0152,0.0010,0.0032,-0.0002,0.0062,0.0160,0.0064,-0.0008,0.0117,0.0000,-0.0011
759.5,0.0152,0.0011,0.0032,-0.0003,0.0062,0.0159,0.0064,-0.0008,0.0117,0.0001,-0.0011
760.0,0.0152,0.0009,0.0031,-0.0003,0.0063,0.0158,0.0063,-0.0009,0.0117,0.0000,-0.0012
760.5,0.0152,0.0009,0.0031,-0.0004,0.0063,0.0158,0.0063,-0.0008,0.0118,0.0000,-0.0012
761.0,0.0152,0.0009,0.0031,-0.0004,0.0063,0.0158,0.0063,-0.0008,0.0118,-0.0001,-0.0012
761.5,0.0151,0.0009,0.0031,-0.0004,0.0064,0.0159,0.0063,-0.0009,0.0119,-0.0001,-0.0013
762.0,0.0151,0.0009,0.0031,-0.0004,0.0064,0.0159,0.0063,-0.0009,0.0119,-0.0001,-0.0013
762.5,0.0150,0.0008,0.0030,-0.0004,0.0063,0.0158,0.0062,-0.0010,0.0119,-0.0001,-0.0013
763.0,0.0150,0.0008,0.0030,-0.0005,0.0063,0.0158,0.0062,-0.0010,0.0120,-0.0001,-0.0013
763.5,0.0150,0.0008,0.0030,-0.0005,0.0062,0.0158,0.0062,-0.0010,0.0119,-0.0001,-0.0013
764.0,0.0149,0.0007,0.0030,-0.0005,0.0061,0.0158,0.0061,-0.0011,0.0119,-0.0001,-0.0013
764.5,0.0149,0.0007,0.0029,-0.0005,0.0060,0.0158,0.0060,-0.0011,0.0119,-0.0002,-0.0013
765.0,0.0148,0.0007,0.0030,-0.0005,0.0060,0.0158,0.0058,-0.0011,0.0119,-0.0002,-0.0014
765.5,0.0149,0.0006,0.0030,-0.0005,0.0059,0.0158,0.0056,-0.0011,0.0119,-0.0002,-0.0014
766.0,0.0148,0.0006,0.0030,-0.0005,0.0059,0.0157,0.0055,-0.0011,0.0118,-0.0002,-0.0014
766.5,0.0149,0.0007,0.0030,-0.0005,0.0059,0.0157,0.0056,-0.0011,0.0119,-0.0003,-0.0014
767.0,0.0150,0.0007,0.0030,-0.0005,0.0059,0.0156,0.0055,-0.0011,0.0119,-0.0004,-0.0014
767.5,0.0153,0.0007,0.0030,-0.0005,0.0060,0.0157,0.0055,-0.0011,0.0120,-0.0003,-0.0014
768.0,0.0155,0.0007,0.0030,-0.0005,0.0060,0.0157,0.0055,-0.0011,0.0121,-0.0004,-0.0014
768.5,0.0157,0.0007,0.0029,-0.0005,0.0061,0.0156,0.0055,-0.0012,0.0123,-0.0005,-0.0014
769.0,0.0159,0.0007,0.0029,-0.0005,0.0060,0.0155,0.0055,-0.0012,0.0124,-0.0005,-0.0015
769.5,0.0161,0.0006,0.0029,-0.0005,0.0061,0.0154,0.0055,-0.0012,0.0126,-0.0005,-0.0015
770.0,0.0162,0.0006,0.0029,-0.0006,0.0061,0.0153,0.0054,-0.0012,0.0127,-0.0006,-0.0015
770.5,0.0164,0.0006,0.0029,-0.0006,0.0060,0.0152,0.0055,-0.0012,0.0129,-0.0006,-0.0015
771.0,0.0165,0.0006,0.0028,-0.0006,0.0060,0.0152,0.0054,-0.0012,0.0129,-0.0006,-0.0015
771.5,0.0165,0.0006,0.0029,-0.0006,0.0060,0.0152,0.0054,-0.0012,0.0128,-0.0006,-0.0015
772.0,0.0166,0.0007,0.0029,-0.0005,0.0059,0.0152,0.0053,-0.0012,0.0127,-0.0005,-0.0015
772.5,0.0164,0.0006,0.0029,-0.0006,0.0059,0.0151,0.0052,-0.0013,0.0124,-0.0005,-0.0015
773.0,0.0163,0.0006,0.0029,-0.0006,0.0059,0.0151,0.0052,-0.0013,0.0122,-0.0004,-0.0015
773.5,0.0162,0.0007,0.0029,-0.0006,0.0058,0.0150,0.0052,-0.0013,0.0118,-0.0003,-0.0015
774.0,0.0161,0.0008,0.0029,-0.0006,0.0058,0.0150,0.0053,-0.0013,0.0117,-0.0002,-0.0015
774.5,0.0161,0.0009,0.0029,-0.0006,0.0058,0.0149,0.0054,-0.0013,0.0114,-0.0001,-0.0016
775.0,0.0161,0.0009,0.0029,-0.0006,0.0058,0.0149,0.0054,-0.0013,0.0114,-0.0001,-0.0016
